person,name_x,party_x,VoteAlong113thRatio,VoteAlong114thRatio,VoteAlong115thRatio,VoteAlong116thRatio,party_short,Last_name,Suffix,LastName,ID_NameParty,Pure_name,FirstName,first,last,party_y,donations2012,donations2014,donations2016,donations2018,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116
412417,"Rep. Austin Scott [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Austin Scott ,Scott,Scott,AustinScottR, Austin Scott ,Austin,Austin,Scott,R,,,,,23939531.0,Q781167,Austin_Scott_(politician),Austin Scott,male,white,,1969-12-10,,"33.47,-81.975",,4.0,True,True,True,True
412419,"Rep. Raúl Labrador [R, 2011-2018]",Republican,0.25,0.6666666666666666,0.6,,R, Raúl Labrador ,Labrador,Labrador,RaúlLabradorR, Raúl Labrador ,Raúl,,,,,,,,,,,,,,,,,,,,,,,
412421,"Rep. Adam Kinzinger [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Adam Kinzinger ,Kinzinger,Kinzinger,AdamKinzingerR, Adam Kinzinger ,Adam,Adam,Kinzinger,R,1000.0,1000.0,0.0,0.0,22201400.0,Q349955,Adam_Kinzinger,Adam Kinzinger,male,white,,1978-02-27,,"41.12,-87.86",,4.0,True,True,True,True
412422,"Rep. Randy Hultgren [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Randy Hultgren ,Hultgren,Hultgren,RandyHultgrenR, Randy Hultgren ,Randy,,,,,,,,,,,,,,,,,,,,,,,
412426,"Rep. Todd Rokita [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Todd Rokita ,Rokita,Rokita,ToddRokitaR, Todd Rokita ,Todd,,,,,,,,,,,,,,,,,,,,,,,
412427,"Rep. Larry Bucshon [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Larry Bucshon ,Bucshon,Bucshon,LarryBucshonR, Larry Bucshon ,Larry,Larry,Bucshon,R,,,,,27864627.0,Q944286,Larry_Bucshon,Larry Bucshon,male,white,protestantism lutheran,1962-05-31,,"39.54083,-89.28806",,4.0,True,True,True,True
412428,"Rep. Todd Young [R, 2011-2016]",Republican,0.75,0.6666666666666666,,,R, Todd Young ,Young,Young,ToddYoungR, Todd Young ,Todd,,,,,,,,,,,,,,,,,,,,,,,
412429,"Rep. Tim Huelskamp [R, 2011-2016]",Republican,0.5,0.6666666666666666,,,R, Tim Huelskamp ,Huelskamp,Huelskamp,TimHuelskampR, Tim Huelskamp ,Tim,,,,,,,,,,,,,,,,,,,,,,,
412430,"Rep. Kevin Yoder [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Kevin Yoder ,Yoder,Yoder,KevinYoderR, Kevin Yoder ,Kevin,,,,,,,,,,,,,,,,,,,,,,,
412431,"Rep. Mike Pompeo [R, 2011-2017]",Republican,0.5,1.0,,,R, Mike Pompeo ,Pompeo,Pompeo,MikePompeoR, Mike Pompeo ,Mike,,,,,,,,,,,,,,,,,,,,,,,
412434,"Rep. Andy Harris [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.4,0.0,R, Andy Harris ,Harris,Harris,AndyHarrisR, Andy Harris ,Andy,,,,,,,,,,,,,,,,,,,,,,,
412436,"Rep. Dan Benishek [R, 2011-2016]",Republican,0.5,0.6666666666666666,,,R, Dan Benishek ,Benishek,Benishek,DanBenishekR, Dan Benishek ,Dan,,,,,,,,,,,,,,,,,,,,,,,
412437,"Rep. Bill Huizenga [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Bill Huizenga ,Huizenga,Huizenga,BillHuizengaR, Bill Huizenga ,Bill,Bill,Huizenga,R,,,,,21118339.0,Q862199,Bill_Huizenga,Bill Huizenga,male,white,,1969-01-31,,"42.8125,-86.01861",,4.0,True,True,True,True
412438,"Rep. Justin Amash [R, 2011-2020]",Republican,0.25,0.3333333333333333,0.2,,R, Justin Amash ,Amash,Amash,JustinAmashR, Justin Amash ,Justin,Justin,Amash,R,,,,,27476249.0,Q1714165,Justin_Amash,Justin Amash,male,white,,1980-04-18,,"42.96125,-85.65572",,4.0,True,True,True,True
412442,"Rep. Alan Nunnelee [R, 2011-2015]",Republican,0.75,,,,R, Alan Nunnelee ,Nunnelee,Nunnelee,AlanNunneleeR, Alan Nunnelee ,Alan,,,,,,,,,,,,,,,,,,,,,,,
412443,"Rep. Steven Palazzo [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Steven Palazzo ,Palazzo,Palazzo,StevenPalazzoR, Steven Palazzo ,Steven,Steven,Palazzo,R,,,,,27586261.0,Q24230,Steven_Palazzo,Steven Palazzo,male,white,,1970-02-21,,"30.4,-89.06667",,4.0,True,True,True,True
412444,"Rep. Vicky Hartzler [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Vicky Hartzler ,Hartzler,Hartzler,VickyHartzlerR, Vicky Hartzler ,Vicky,Vicky,Hartzler,R,,,,,25663335.0,Q375389,Vicky_Hartzler,Vicky Hartzler,female,white,,1960-10-13,,"38.4825,-94.3525",,4.0,True,True,True,True
412445,"Rep. Billy Long [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Billy Long ,Long,Long,BillyLongR, Billy Long ,Billy,,,,,,,,,,,,,,,,,,,,,,,
412446,"Rep. Joseph Heck [R, 2011-2016]",Republican,0.75,0.6666666666666666,,,R, Joseph Heck ,Heck,Heck,JosephHeckR, Joseph Heck ,Joseph,,,,,,,,,,,,,,,,,,,,,,,
412449,"Rep. Jon Runyan [R, 2011-2014]",Republican,0.75,,,,R, Jon Runyan ,Runyan,Runyan,JonRunyanR, Jon Runyan ,Jon,,,,,,,,,,,,,,,,,,,,,,,
412451,"Rep. Michael Grimm [R, 2013-2014]",Republican,0.75,,,,R, Michael Grimm ,Grimm,Grimm,MichaelGrimmR, Michael Grimm ,Michael,,,,,,,,,,,,,,,,,,,,,,,
412453,"Rep. Christopher Gibson [R, 2013-2016]",Republican,0.75,0.6666666666666666,,,R, Christopher Gibson ,Gibson,Gibson,ChristopherGibsonR, Christopher Gibson ,Christopher,,,,,,,,,,,,,,,,,,,,,,,
412454,"Rep. Richard Hanna [R, 2013-2016]",Republican,0.75,0.6666666666666666,,,R, Richard Hanna ,Hanna,Hanna,RichardHannaR, Richard Hanna ,Richard,,,,,,,,,,,,,,,,,,,,,,,
412457,"Rep. Renee Ellmers [R, 2011-2016]",Republican,0.75,0.3333333333333333,,,R, Renee Ellmers ,Ellmers,Ellmers,ReneeEllmersR, Renee Ellmers ,Renee,,,,,,,,,,,,,,,,,,,,,,,
412460,"Rep. Bill Johnson [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Bill Johnson ,Johnson,Johnson,BillJohnsonR, Bill Johnson ,Bill,Bill,Johnson,R,0.0,500.0,2000.0,2000.0,29461208.0,Q862215,Bill_Johnson_(Ohio_politician),Bill Johnson,male,white,,1954-11-10,,"34.9525,-78.51056",,4.0,True,True,True,True
412461,"Rep. Steve Stivers [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.5,R, Steve Stivers ,Stivers,Stivers,SteveStiversR, Steve Stivers ,Steve,Steve,Stivers,R,,,,,3182821.0,Q324099,Steve_Stivers,Steve Stivers,male,white,,1965-03-24,,"38.7394,-83.8411",,4.0,True,True,True,True
412462,"Rep. James Renacci [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.4,,R, James Renacci ,Renacci,Renacci,JamesRenacciR, James Renacci ,James,,,,,,,,,,,,,,,,,,,,,,,
412463,"Rep. Bob Gibbs [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Bob Gibbs ,Gibbs,Gibbs,BobGibbsR, Bob Gibbs ,Bob,Bob,Gibbs,R,,,,,2600589.0,Q887945,Bob_Gibbs,Bob Gibbs,male,white,,1954-06-14,,"40.7578,-86.0678",,4.0,True,True,True,True
412464,"Rep. James Lankford [R, 2011-2014]",Republican,0.25,,,,R, James Lankford ,Lankford,Lankford,JamesLankfordR, James Lankford ,James,,,,,,,,,,,,,,,,,,,,,,,
412465,"Rep. Mike Kelly [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Mike Kelly ,Kelly,Kelly,MikeKellyR, Mike Kelly ,Mike,Mike,Kelly,R,0.0,500.0,0.0,2000.0,28932861.0,Q1431761,Mike_Kelly_(Pennsylvania_politician),Mike Kelly,male,white,,1948-05-10,,"40.86056,-79.89472",,4.0,True,True,True,True
412466,"Rep. Patrick Meehan [R, 2011-2018]",Republican,0.75,0.6666666666666666,,,R, Patrick Meehan ,Meehan,Meehan,PatrickMeehanR, Patrick Meehan ,Patrick,,,,,,,,,,,,,,,,,,,,,,,
412468,"Rep. Tom Marino [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Tom Marino ,Marino,Marino,TomMarinoR, Tom Marino ,Tom,Tom,Marino,R,3000.0,1000.0,1750.0,1500.0,29194432.0,Q2439864,Tom_Marino,Tom Marino,male,white,,1952-08-13,,"41.2444,-77.0186",,4.0,True,True,True,True
412469,"Rep. Lou Barletta [R, 2011-2018]",Republican,0.75,0.3333333333333333,0.4,,R, Lou Barletta ,Barletta,Barletta,LouBarlettaR, Lou Barletta ,Lou,,,,,,,,,,,,,,,,,,,,,,,
412472,"Rep. Jeff Duncan [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.4,0.0,R, Jeff Duncan ,Duncan,Duncan,JeffDuncanR, Jeff Duncan ,Jeff,Jeff,Duncan,R,,,,,28875165.0,Q1027026,Jeff_Duncan_(politician),Jeff Duncan,male,white,,1966-01-07,,"34.39667,-82.245",,4.0,True,True,True,True
412473,"Rep. Trey Gowdy [R, 2011-2018]",Republican,0.5,0.6666666666666666,0.8,,R, Trey Gowdy ,Gowdy,Gowdy,TreyGowdyR, Trey Gowdy ,Trey,,,,,,,,,,,,,,,,,,,,,,,
412474,"Rep. Mick Mulvaney [R, 2011-2017]",Republican,0.25,0.6666666666666666,,,R, Mick Mulvaney ,Mulvaney,Mulvaney,MickMulvaneyR, Mick Mulvaney ,Mick,,,,,,,,,,,,,,,,,,,,,,,
412475,"Rep. Kristi Noem [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Kristi Noem ,Noem,Noem,KristiNoemR, Kristi Noem ,Kristi,,,,,,,,,,,,,,,,,,,,,,,
412476,"Rep. Charles “Chuck” Fleischmann [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Charles “Chuck” Fleischmann ,Fleischmann,Fleischmann,CharlesFleischmannR, Charles “Chuck” Fleischmann ,Charles,,,,,,,,,,,,,,,,,,,,,,,
412477,"Rep. Scott DesJarlais [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Scott DesJarlais ,DesJarlais,DesJarlais,ScottDesJarlaisR, Scott DesJarlais ,Scott,Scott,DesJarlais,R,,,,,25435758.0,Q2260839,Scott_DesJarlais,Scott DesJarlais,male,white,,1964-02-21,,"41.59083,-93.62083",,4.0,True,True,True,True
412478,"Rep. Diane Black [R, 2011-2018]",Republican,0.75,0.6666666666666666,0.6,,R, Diane Black ,Black,Black,DianeBlackR, Diane Black ,Diane,,,,,,,,,,,,,,,,,,,,,,,
412479,"Rep. Stephen Fincher [R, 2011-2016]",Republican,0.75,0.3333333333333333,,,R, Stephen Fincher ,Fincher,Fincher,StephenFincherR, Stephen Fincher ,Stephen,,,,,,,,,,,,,,,,,,,,,,,
412480,"Rep. Bill Flores [R, 2011-2020]",Republican,0.5,0.6666666666666666,0.8,0.0,R, Bill Flores ,Flores,Flores,BillFloresR, Bill Flores ,Bill,Bill,Flores,R,0.0,0.0,0.0,1000.0,26953920.0,Q862103,Bill_Flores,Bill Flores,male,hispanic,,1954-02-25,,"41.14556,-104.80194",,4.0,True,True,True,True
412482,"Rep. Blake Farenthold [R, 2011-2018]",Republican,0.5,0.6666666666666666,,,R, Blake Farenthold ,Farenthold,Farenthold,BlakeFarentholdR, Blake Farenthold ,Blake,,,,,,,,,,,,,,,,,,,,,,,
412483,"Rep. Edward “Scott” Rigell [R, 2011-2016]",Republican,0.75,0.6666666666666666,,,R, Edward “Scott” Rigell ,Rigell,Rigell,EdwardRigellR, Edward “Scott” Rigell ,Edward,,,,,,,,,,,,,,,,,,,,,,,
412484,"Rep. Robert Hurt [R, 2011-2016]",Republican,0.5,0.3333333333333333,,,R, Robert Hurt ,Hurt,Hurt,RobertHurtR, Robert Hurt ,Robert,,,,,,,,,,,,,,,,,,,,,,,
412485,"Rep. Morgan Griffith [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Morgan Griffith ,Griffith,Griffith,MorganGriffithR, Morgan Griffith ,Morgan,Morgan,Griffith,R,500.0,0.0,0.0,0.0,7182245.0,Q1684857,Morgan_Griffith,Morgan Griffith,male,white,anglicanism,1958-03-15,,"39.95278,-75.16361",,4.0,True,True,True,True
412486,"Rep. Jaime Herrera Beutler [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Jaime Herrera Beutler ,Beutler,Beutler,JaimeBeutlerR, Jaime Herrera Beutler ,Jaime,Jaime,Beutler,R,,,,,14932561.0,Q168592,Jaime_Herrera_Beutler,Jaime Herrera Beutler,female,hispanic,,1978-11-03,,"34.17083,-118.25",,4.0,True,True,True,True
412487,"Rep. David McKinley [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.8,0.0,R, David McKinley ,McKinley,McKinley,DavidMcKinleyR, David McKinley ,David,David,McKinley,R,,,,,28512638.0,Q1175610,David_McKinley,David McKinley,male,white,,1947-03-28,,"40.07028,-80.69861",,4.0,True,True,True,True
412488,"Rep. Sean Duffy [R, 2011-2019]",Republican,0.75,0.3333333333333333,0.6,,R, Sean Duffy ,Duffy,Duffy,SeanDuffyR, Sean Duffy ,Sean,Sean,Duffy,R,,,,,7979337.0,Q1729888,Sean_Duffy,Sean Duffy,male,white,,1971-10-03,,"46.01,-91.48056",,4.0,True,True,True,True
412489,"Rep. Reid Ribble [R, 2011-2016]",Republican,0.75,0.3333333333333333,,,R, Reid Ribble ,Ribble,Ribble,ReidRibbleR, Reid Ribble ,Reid,,,,,,,,,,,,,,,,,,,,,,,
412500,"Rep. Mark Amodei [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Mark Amodei ,Amodei,Amodei,MarkAmodeiR, Mark Amodei ,Mark,Mark,Amodei,R,2000.0,0.0,0.0,0.0,13224106.0,Q23944,Mark_Amodei,Mark Amodei,male,white,,1958-06-12,,"39.16083,-119.75389",,4.0,True,True,True,True
412503,"Rep. Thomas Massie [R, 2012-2022]",Republican,0.25,0.3333333333333333,0.0,0.0,R, Thomas Massie ,Massie,Massie,ThomasMassieR, Thomas Massie ,Thomas,Thomas,Massie,R,,,,,28005891.0,Q2426031,Thomas_Massie,Thomas Massie,male,white,,1971-01-13,,"38.42083,-82.42361",,4.0,True,True,True,True
412508,"Rep. Tom Cotton [R, 2013-2014]",Republican,0.5,,,,R, Tom Cotton ,Cotton,Cotton,TomCottonR, Tom Cotton ,Tom,,,,,,,,,,,,,,,,,,,,,,,
412510,"Rep. Doug LaMalfa [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Doug LaMalfa ,LaMalfa,LaMalfa,DougLaMalfaR, Doug LaMalfa ,Doug,Doug,LaMalfa,R,,,,,9434506.0,Q1703840,Doug_LaMalfa,Doug LaMalfa,male,white,,1960-07-02,,"39.51389,-121.3925",,4.0,True,True,True,True
412513,"Rep. Paul Cook [R, 2013-2020]",Republican,0.75,1.0,0.8,0.0,R, Paul Cook ,Cook,Cook,PaulCookR, Paul Cook ,Paul,Paul,Cook,R,,,,,9435059.0,Q3408766,Paul_Cook_(politician),Paul Cook,male,white,,1943-03-03,,"41.53667,-72.79472",,4.0,True,True,True,True
412515,"Rep. David Valadao [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, David Valadao ,Valadao,Valadao,DavidValadaoR, David Valadao ,David,,,,,,,,,,,,,,,,,,,,,,,
412525,"Rep. Ted Yoho [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.4,0.0,R, Ted Yoho ,Yoho,Yoho,TedYohoR, Ted Yoho ,Ted,Ted,Yoho,R,,,,,35461981.0,Q3090476,Ted_Yoho,Ted Yoho,male,white,catholicism,1955-04-13,,"44.9733,-93.2643",,4.0,True,True,True,True
412526,"Rep. Ron DeSantis [R, 2013-2018]",Republican,0.5,0.3333333333333333,,,R, Ron DeSantis ,DeSantis,DeSantis,RonDeSantisR, Ron DeSantis ,Ron,,,,,,,,,,,,,,,,,,,,,,,
412531,"Rep. Doug Collins [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Doug Collins ,Collins,Collins,DougCollinsR, Doug Collins ,Doug,Doug,Collins,R,0.0,2250.0,1000.0,2500.0,36893778.0,Q3162841,Doug_Collins_(politician),Doug Collins,male,white,,1966-08-16,,"34.3044,-83.8339",,4.0,True,True,True,True
412536,"Rep. Rodney Davis [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Rodney Davis ,Davis,Davis,RodneyDavisR, Rodney Davis ,Rodney,Rodney,Davis,R,,,,,35907710.0,Q134035,Rodney_Davis_(politician),Rodney L. Davis,male,white,,1970-01-05,,"41.59083,-93.62083",,4.0,True,True,True,True
412538,"Rep. Jackie Walorski [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Jackie Walorski ,Walorski,Walorski,JackieWalorskiR, Jackie Walorski ,Jackie,Jackie,Walorski,R,,,,,7426512.0,Q3157413,Jackie_Walorski,Jackie Walorski,female,white,protestantism evangelical,1963-08-17,,"41.67639,-86.25028",,4.0,True,True,True,True
412539,"Rep. Susan Brooks [R, 2013-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Susan Brooks ,Brooks,Brooks,SusanBrooksR, Susan Brooks ,Susan,Susan,Brooks,R,0.0,0.0,2000.0,1000.0,35769832.0,Q3225324,Susan_Brooks,Susan Brooks,female,white,,1960-08-25,,"41.36699,-85.05886",,4.0,True,True,True,True
412540,"Rep. Luke Messer [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Luke Messer ,Messer,Messer,LukeMesserR, Luke Messer ,Luke,,,,,,,,,,,,,,,,,,,,,,,
412541,"Rep. Garland “Andy” Barr [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Garland “Andy” Barr ,Barr,Barr,GarlandBarrR, Garland “Andy” Barr ,Garland,,,,,,,,,,,,,,,,,,,,,,,
412547,"Rep. Kerry Bentivolio [R, 2013-2014]",Republican,0.5,,,,R, Kerry Bentivolio ,Bentivolio,Bentivolio,KerryBentivolioR, Kerry Bentivolio ,Kerry,,,,,,,,,,,,,,,,,,,,,,,
412548,"Rep. Ann Wagner [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Ann Wagner ,Wagner,Wagner,AnnWagnerR, Ann Wagner ,Ann,Ann,Wagner,R,0.0,0.0,2500.0,0.0,2592512.0,Q3917251,Ann_Wagner,Ann Wagner,female,white,,1962-09-13,,"38.61667,-90.2",,4.0,True,True,True,True
412549,"Rep. Steve Daines [R, 2013-2014]",Republican,0.75,,,,R, Steve Daines ,Daines,Daines,SteveDainesR, Steve Daines ,Steve,,,,,,,,,,,,,,,,,,,,,,,
412550,"Rep. Richard Hudson [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Richard Hudson ,Hudson,Hudson,RichardHudsonR, Richard Hudson ,Richard,Richard,Hudson,R,2000.0,0.0,1000.0,0.0,36893920.0,Q3956999,Richard_Hudson_(American_politician),Richard Hudson,male,white,,1971-11-04,,"36.67495,-76.9308",,4.0,True,True,True,True
412551,"Rep. Robert Pittenger [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.8,,R, Robert Pittenger ,Pittenger,Pittenger,RobertPittengerR, Robert Pittenger ,Robert,,,,,,,,,,,,,,,,,,,,,,,
412552,"Rep. Mark Meadows [R, 2013-2020]",Republican,0.5,0.6666666666666666,0.2,,R, Mark Meadows ,Meadows,Meadows,MarkMeadowsR, Mark Meadows ,Mark,Mark,Meadows,R,,,,,36888036.0,Q3956796,Mark_Meadows_(North_Carolina_politician),Mark Meadows,male,white,,1959-07-28,,"49.15972,5.38278",,4.0,True,True,True,True
412553,"Rep. George Holding [R, 2013-2016]",Republican,0.75,0.6666666666666666,,,R, George Holding ,Holding,Holding,GeorgeHoldingR, George Holding ,George,George,Holding,R,0.0,2500.0,1000.0,0.0,33542651.0,Q3956828,George_Holding,George Holding,male,white,,1968-04-17,,"35.81889,-78.64472",,4.0,True,True,True,True
412555,"Rep. Kevin Cramer [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.6,,R, Kevin Cramer ,Cramer,Cramer,KevinCramerR, Kevin Cramer ,Kevin,,,,,,,,,,,,,,,,,,,,,,,
412563,"Rep. Chris Collins [R, 2013-2019]",Republican,0.75,0.6666666666666666,0.8,,R, Chris Collins ,Collins,Collins,ChrisCollinsR, Chris Collins ,Chris,Chris,Collins,R,,,,,14122304.0,Q5106218,Chris_Collins_(American_politician),Chris Collins,male,white,,1950-05-20,,"42.80417,-73.92917",,4.0,True,True,True,True
412564,"Rep. Brad Wenstrup [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Brad Wenstrup ,Wenstrup,Wenstrup,BradWenstrupR, Brad Wenstrup ,Brad,Brad,Wenstrup,R,,,,,34991505.0,Q892413,Brad_Wenstrup,Brad Wenstrup,male,white,,1958-06-17,,"39.13333,-84.5",,4.0,True,True,True,True
412566,"Rep. David Joyce [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.8,0.0,R, David Joyce ,Joyce,Joyce,DavidJoyceR, David Joyce ,David,David,Joyce,R,,,,,36691281.0,Q976778,David_Joyce_(politician),David Joyce,male,white,,1957-03-17,,"41.48222,-81.66972",,4.0,True,True,True,True
412567,"Rep. Jim Bridenstine [R, 2013-2018]",Republican,0.5,0.6666666666666666,,,R, Jim Bridenstine ,Bridenstine,Bridenstine,JimBridenstineR, Jim Bridenstine ,Jim,,,,,,,,,,,,,,,,,,,,,,,
412568,"Rep. Markwayne Mullin [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Markwayne Mullin ,Mullin,Mullin,MarkwayneMullinR, Markwayne Mullin ,Markwayne,Markwayne,Mullin,R,,,,,37205890.0,Q3448772,Markwayne_Mullin,Markwayne Mullin,male,native,,1977-07-26,,"36.13139,-95.93722",,4.0,True,True,True,True
412569,"Rep. Scott Perry [R, 2013-2018]",Republican,0.5,0.6666666666666666,0.4,,R, Scott Perry ,Perry,Perry,ScottPerryR, Scott Perry ,Scott,Scott,Perry,R,,,,,19558869.0,Q7437040,Scott_Perry_(politician),Scott Perry,male,white,,1962-05-27,,"32.715,-117.1625",,4.0,True,True,True,True
412570,"Rep. Keith Rothfus [R, 2013-2018]",Republican,0.75,0.6666666666666666,0.4,,R, Keith Rothfus ,Rothfus,Rothfus,KeithRothfusR, Keith Rothfus ,Keith,,,,,,,,,,,,,,,,,,,,,,,
412572,"Rep. Tom Rice [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Tom Rice ,Rice,Rice,TomRiceR, Tom Rice ,Tom,Tom,Rice,R,,,,,36458259.0,Q3956858,Tom_Rice,Tom Rice,male,white,,1957-08-04,,"32.77611,-79.9325",,4.0,True,True,True,True
412574,"Rep. Randy Weber Sr. [R, 2013-2022]",Republican,0.5,0.3333333333333333,0.6,0.0,R, Randy Weber Sr. ,Sr.,Sr.,RandySr.R, Randy Weber Sr. ,Randy,,,,,,,,,,,,,,,,,,,,,,,
412578,"Rep. Roger Williams [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.6,0.0,R, Roger Williams ,Williams,Williams,RogerWilliamsR, Roger Williams ,Roger,Roger,Williams,R,,,,,3106028.0,Q4014560,Roger_Williams_(American_politician),Roger Williams,male,white,,1949-09-13,,"42.04114,-87.69006",,4.0,True,True,True,True
412581,"Rep. Chris Stewart [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.4,0.0,R, Chris Stewart ,Stewart,Stewart,ChrisStewartR, Chris Stewart ,Chris,Chris,Stewart,R,,,,,34635017.0,Q4068880,Chris_Stewart_(politician),Chris Stewart,male,white,,1960-07-15,,"41.73778,-111.83083",,4.0,True,True,True,True
412596,"Rep. Jason Smith [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.6,0.0,R, Jason Smith ,Smith,Smith,JasonSmithR, Jason Smith ,Jason,Jason,Smith,R,0.0,1000.0,1500.0,1500.0,30501036.0,Q6163589,Jason_Smith_(politician),Jason T. Smith,male,white,,1980-06-16,,"38.61667,-90.2",,4.0,True,True,True,True
412599,"Rep. Vance McAllister [R, 2013-2014]",Republican,0.5,,,,R, Vance McAllister ,McAllister,McAllister,VanceMcAllisterR, Vance McAllister ,Vance,,,,,,,,,,,,,,,,,,,,,,,
412601,"Rep. Bradley Byrne [R, 2014-2020]",Republican,0.75,0.6666666666666666,0.8,0.0,R, Bradley Byrne ,Byrne,Byrne,BradleyByrneR, Bradley Byrne ,Bradley,Bradley,Byrne,R,,,,,25016198.0,Q4954892,Bradley_Byrne,Bradley Byrne,male,white,,1955-02-16,,"30.72767,-88.05267",,4.0,True,True,True,True
412603,"Rep. David Jolly [R, 2014-2016]",Republican,,0.6666666666666666,,,R, David Jolly ,Jolly,Jolly,DavidJollyR, David Jolly ,David,,,,,,,,,,,,,,,,,,,,,,,
412606,"Rep. Donald Norcross [D, 2014-2022]",Democrat,,0.3333333333333333,0.6,1.0,D, Donald Norcross ,Norcross,Norcross,DonaldNorcrossD, Donald Norcross ,Donald,Donald,Norcross,D,,,,,24955931.0,Q5294942,Donald_Norcross,Donald Norcross,male,white,,1958-12-13,,"39.9368,-75.1066",,4.0,True,True,True,True
412607,"Rep. Alma Adams [D, 2014-2022]",Democrat,,0.3333333333333333,0.8,1.0,D, Alma Adams ,Adams,Adams,AlmaAdamsD, Alma Adams ,Alma,Alma,Adams,D,,,,,451590.0,Q4733597,Alma_Adams,Alma Adams,female,black,,1946-05-27,,"35.97056,-79.9975",,4.0,True,True,True,True
412604,"Rep. Curtis “Curt” Clawson [R, 2014-2016]",Republican,,0.6666666666666666,,,R, Curtis “Curt” Clawson ,Clawson,Clawson,CurtisClawsonR, Curtis “Curt” Clawson ,Curtis,,,,,,,,,,,,,,,,,,,,,,,
412605,"Rep. David “Dave” Brat [R, 2014-2018]",Republican,,0.6666666666666666,0.4,,R, David “Dave” Brat ,Brat,Brat,DavidBratR, David “Dave” Brat ,David,,,,,,,,,,,,,,,,,,,,,,,
400036,"Rep. John Boehner [R, 1991-2015]",Republican,,,,,R, John Boehner ,Boehner,Boehner,JohnBoehnerR, John Boehner ,John,,,,,,,,,,,,,,,,,,,,,,,
412612,"Rep. Ruben Gallego [D, 2015-2022]",Democrat,,0.3333333333333333,0.6,1.0,D, Ruben Gallego ,Gallego,Gallego,RubenGallegoD, Ruben Gallego ,Ruben,,,,,,,,,,,,,,,,,,,,,,,
412613,"Rep. Mark DeSaulnier [D, 2015-2022]",Democrat,,0.3333333333333333,0.6,0.5,D, Mark DeSaulnier ,DeSaulnier,DeSaulnier,MarkDeSaulnierD, Mark DeSaulnier ,Mark,,,,,,,,,,,,,,,,,,,,,,,
