pageid,party_x,wikidataid,wikititle,name_x,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,first,last,ID_NameParty,party_y,Bloomberg_donations2012,Bloomberg_donations2014,Bloomberg_donations2016,Bloomberg_donations2018,party_x,Citadel_donations2012,Citadel_donations2014,Citadel_donations2016,Citadel_donations2018,person,name_y,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,name,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
1132718,R,Q539509,Michael_McCaul,Michael McCaul,male,white,catholicism,1962-01-14,,"32.7825,-96.7975",,4,True,True,True,True,Michael,McCaul,MichaelMcCaulR,,,,,,,,,,,400654.0,"Rep. Michael McCaul [R, 2005-2022]",0.8333333333333334,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Michael McCaul ,McCaul,Michael,"Rep. Michael McCaul [R, 2005-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
1164022,R,Q538944,Mike_Conaway,Mike Conaway,male,white,protestantism baptist,1948-06-11,,"35.66278,-101.40167",,4,True,True,True,True,Mike,Conaway,MikeConawayR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961487,R,Q468807,Kay_Granger,Kay Granger,female,white,protestantism methodist,1943-01-18,,"33.1261,-96.1097",,4,True,True,True,True,Kay,Granger,KayGrangerR,,,,,,,,,,,400157.0,"Rep. Kay Granger [R, 1997-2022]",0.6666666666666666,0.8,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.5714285714285714,1.0,1.0,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,R, Kay Granger ,Granger,Kay,"Rep. Kay Granger [R, 1997-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
811163,R,Q539444,Mac_Thornberry,Mac Thornberry,male,white,protestantism reformed,1958-07-15,,"34.9364,-100.891",,4,True,True,True,True,Mac,Thornberry,MacThornberryR,,,,,,,,,,,400404.0,"Rep. Mac Thornberry [R, 1995-2020]",0.8333333333333334,1.0,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Mac Thornberry ,Thornberry,Mac,"Rep. Mac Thornberry [R, 1995-2020]",Republican,0.75,0.6666666666666666,0.8,0.0
36628753,R,Q4014569,Randy_Weber,Randy Weber,male,white,,1953-07-02,,"29.5544,-95.2958",,4,True,True,True,True,Randy,Weber,RandyWeberR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26953920,R,Q862103,Bill_Flores,Bill Flores,male,hispanic,,1954-02-25,,"41.14556,-104.80194",,4,True,True,True,True,Bill,Flores,BillFloresR,,,,,,,,,,,412480.0,"Rep. Bill Flores [R, 2011-2020]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Bill Flores ,Flores,Bill,"Rep. Bill Flores [R, 2011-2020]",Republican,0.5,0.6666666666666666,0.8,0.0
479733,D,Q461734,Sheila_Jackson_Lee,Sheila Jackson-Lee,female,black,protestantism restorationism,1950-01-12,,"40.70417,-73.91778",,4,True,True,True,True,Sheila,Jackson-Lee,SheilaJackson-LeeD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160300,D,Q1167934,Joaquín_Castro,Joaquin Castro,male,hispanic,catholicism,1974-09-16,,"29.42861,-98.49333",,4,True,True,True,True,Joaquin,Castro,JoaquinCastroD,,,,,,,,,,,412576.0,"Rep. Joaquin Castro [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.6,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Joaquin Castro ,Castro,Joaquin,"Rep. Joaquin Castro [D, 2013-2022]",Democrat,0.0,0.3333333333333333,0.6,1.0
16835709,R,Q2073303,Pete_Olson,Pete Olson,male,white,protestantism methodist,1962-12-09,,"47.11437,-122.56459",,4,True,True,True,True,Pete,Olson,PeteOlsonR,,,,,,,,,,,412302.0,"Rep. Pete Olson [R, 2009-2020]",0.8333333333333334,0.8,0.7142857142857143,0.5,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Pete Olson ,Olson,Pete,"Rep. Pete Olson [R, 2009-2020]",Republican,0.5,0.6666666666666666,0.8,0.0
1166244,R,Q368184,Kenny_Marchant,Kenny Marchant,male,white,protestantism methodist,1951-02-23,,"33.58389,-96.18167",,4,True,True,True,True,Kenny,Marchant,KennyMarchantR,,,,,,,,,,,400656.0,"Rep. Kenny Marchant [R, 2005-2020]",0.8333333333333334,0.6,0.8571428571428571,0.25,0.0,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Kenny Marchant ,Marchant,Kenny,"Rep. Kenny Marchant [R, 2005-2020]",Republican,0.5,0.6666666666666666,0.8,0.0
3106028,R,Q4014560,Roger_Williams_(American_politician),Roger Williams,male,white,,1949-09-13,,"42.04114,-87.69006",,4,True,True,True,True,Roger,Williams,RogerWilliamsR,,,,,,,,,,,412578.0,"Rep. Roger Williams [R, 2013-2022]",0.8333333333333334,0.4,0.7142857142857143,0.5,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.8571428571428571,0.6,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,R, Roger Williams ,Williams,Roger,"Rep. Roger Williams [R, 2013-2022]",Republican,0.5,0.6666666666666666,0.6,0.0
962185,R,Q539521,Michael_C._Burgess,Michael C. Burgess,male,white,protestantism reformed,1950-12-23,,"44.0234,-92.46295",,4,True,True,True,True,Michael,Burgess,MichaelBurgessR,,,,,,,,,,,400052.0,"Rep. Michael Burgess [R, 2003-2022]",0.8333333333333334,0.6,0.8571428571428571,0.25,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Michael Burgess ,Burgess,Michael,"Rep. Michael Burgess [R, 2003-2022]",Republican,0.5,0.6666666666666666,0.8,0.0
1163464,D,Q539562,Henry_Cuellar,Henry Cuellar,male,hispanic,catholicism,1955-09-19,,"27.50611,-99.50722",,4,True,True,True,True,Henry,Cuellar,HenryCuellarD,,,,,,,,,,,400657.0,"Rep. Henry Cuellar [D, 2005-2022]",0.5,0.6,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.7777777777777778,1.0,0.7142857142857143,0.6,0.25,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Henry Cuellar ,Cuellar,Henry,"Rep. Henry Cuellar [D, 2005-2022]",Democrat,0.75,0.6666666666666666,0.8,1.0
961356,D,Q461526,Eddie_Bernice_Johnson,Eddie Bernice Johnson,female,black,protestantism baptist,1935-12-03,,"31.55139,-97.15583",,4,True,True,True,True,Eddie,Johnson,EddieJohnsonD,,,,,,,,,,,400204.0,"Rep. Eddie Johnson [D, 1993-2022]",0.3333333333333333,0.6,0.2857142857142857,0.75,0.3333333333333333,0.0,0.3333333333333333,1.0,0.42857142857142855,0.2,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,D, Eddie Johnson ,Johnson,Eddie,"Rep. Eddie Johnson [D, 1993-2022]",Democrat,0.25,0.3333333333333333,0.8,0.5
20713710,R,Q369814,John_Carter_(Texas_politician),John Carter,male,white,catholicism,1941-11-06,,"29.76278,-95.38306",,4,True,True,True,True,John,Carter,JohnCarterR,,,,,,,,,,,400068.0,"Rep. John Carter [R, 2003-2022]",0.8333333333333334,,0.8571428571428571,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, John Carter ,Carter,John,"Rep. John Carter [R, 2003-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
36608661,D,Q4068811,Marc_Veasey,Marc Veasey,male,black,,1971-01-03,,"32.75722,-97.33306",,4,True,True,True,True,Marc,Veasey,MarcVeaseyD,,,,,,,,,,,412579.0,"Rep. Marc Veasey [D, 2013-2022]",0.5,0.8,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Marc Veasey ,Veasey,Marc,"Rep. Marc Veasey [D, 2013-2022]",Democrat,0.25,0.3333333333333333,0.6,1.0
36781283,D,Q4069225,Filemon_Vela_Jr.,Filemon Vela Jr.,male,hispanic,,1963-02-13,,"26.2,-97.7",,4,True,True,True,True,Filemon,Vela,FilemonVelaD,,,,,,,,,,,412580.0,"Rep. Filemon Vela [D, 2013-2022]",0.5,0.8,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Filemon Vela ,Vela,Filemon,"Rep. Filemon Vela [D, 2013-2022]",Democrat,0.25,0.3333333333333333,0.6,1.0
833550,D,Q363817,Lloyd_Doggett,Lloyd Doggett,male,white,protestantism methodist,1946-10-06,,"30.3,-97.73333",,4,True,True,True,True,Lloyd,Doggett,LloydDoggettD,,,,,,,,,,,400111.0,"Rep. Lloyd Doggett [D, 2013-2022]",0.3333333333333333,0.6,0.42857142857142855,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5714285714285714,0.2,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,D, Lloyd Doggett ,Doggett,Lloyd,"Rep. Lloyd Doggett [D, 2013-2022]",Democrat,0.0,0.3333333333333333,0.4,1.0
595346,R,Q433857,Rob_Bishop,Rob Bishop,male,white,protestantism restorationism,1951-07-13,,"41.03306,-111.93611",,4,True,True,True,True,Rob,Bishop,RobBishopR,,,,,,,,,,,400029.0,"Rep. Rob Bishop [R, 2003-2020]",0.8333333333333334,0.8,0.7142857142857143,0.25,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Rob Bishop ,Bishop,Rob,"Rep. Rob Bishop [R, 2003-2020]",Republican,1.0,0.6666666666666666,0.6,0.0
34635017,R,Q4068880,Chris_Stewart_(politician),Chris Stewart,male,white,,1960-07-15,,"41.73778,-111.83083",,4,True,True,True,True,Chris,Stewart,ChrisStewartR,,,,,,,,,,,412581.0,"Rep. Chris Stewart [R, 2013-2022]",0.8333333333333334,0.6,0.7142857142857143,0.25,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,R, Chris Stewart ,Stewart,Chris,"Rep. Chris Stewart [R, 2013-2022]",Republican,0.75,0.6666666666666666,0.4,0.0
5255966,D,Q1112656,Peter_Welch,Peter Welch,male,white,catholicism,1947-05-02,,"42.11241,-72.54745",,4,True,True,True,True,Peter,Welch,PeterWelchD,,,,,,,,,,,412239.0,"Rep. Peter Welch [D, 2007-2022]",0.16666666666666666,0.6,0.2857142857142857,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5714285714285714,0.2,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,D, Peter Welch ,Welch,Peter,"Rep. Peter Welch [D, 2007-2022]",Democrat,0.25,0.3333333333333333,0.8,1.0
14187724,R,Q541251,Rob_Wittman,Rob Wittman,male,white,anglicanism,1959-02-03,,"38.895,-77.03667",,4,True,True,True,True,Rob,Wittman,RobWittmanR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964012,D,Q888668,Bobby_Scott_(politician),Robert C. Scott,male,asian,anglicanism,1947-04-30,,"38.895,-77.03667",,4,True,True,True,True,Robert,Scott,RobertScottD,,,,,,,,,,,400364.0,"Rep. Robert “Bobby” Scott [D, 1993-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Robert “Bobby” Scott ,Scott,Robert,"Rep. Robert “Bobby” Scott [D, 1993-2022]",Democrat,0.25,0.3333333333333333,0.8,1.0
7182245,R,Q1684857,Morgan_Griffith,Morgan Griffith,male,white,anglicanism,1958-03-15,,"39.95278,-75.16361",,4,True,True,True,True,Morgan,Griffith,MorganGriffithR,,,,,,,,,,,412485.0,"Rep. Morgan Griffith [R, 2011-2022]",0.3333333333333333,0.8,0.8571428571428571,0.25,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,R, Morgan Griffith ,Griffith,Morgan,"Rep. Morgan Griffith [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.6,0.0
18476935,D,Q1514859,Gerry_Connolly,Gerry Connolly,male,white,,1950-03-30,,"42.35778,-71.06167",,4,True,True,True,True,Gerry,Connolly,GerryConnollyD,D,0.0,0.0,751.0,6.0,D,0.0,0.0,751.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21763937,D,Q2091892,Suzan_DelBene,Suzan DelBene,female,white,,1962-02-17,,"32.41,-87.02",,4,True,True,True,True,Suzan,DelBene,SuzanDelBeneD,,,,,,,,,,,412505.0,"Rep. Suzan DelBene [D, 2012-2022]",0.6666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.7142857142857143,0.6,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Suzan DelBene ,DelBene,Suzan,"Rep. Suzan DelBene [D, 2012-2022]",Democrat,0.25,0.3333333333333333,0.8,1.0
412678,D,Q503529,Rick_Larsen,Rick Larsen,male,white,protestantism methodist,1965-06-15,,"48.1811,-122.139",,4,True,True,True,True,Rick,Larsen,RickLarsenD,,,,,,,,,,,400232.0,"Rep. Rick Larsen [D, 2001-2022]",0.5,0.8,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.7142857142857143,0.6,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Rick Larsen ,Larsen,Rick,"Rep. Rick Larsen [D, 2001-2022]",Democrat,0.25,0.3333333333333333,0.8,1.0
14932561,R,Q168592,Jaime_Herrera_Beutler,Jaime Herrera Beutler,female,hispanic,,1978-11-03,,"34.17083,-118.25",,4,True,True,True,True,Jaime,Beutler,JaimeBeutlerR,,,,,,,,,,,412486.0,"Rep. Jaime Herrera Beutler [R, 2011-2022]",0.3333333333333333,1.0,0.7142857142857143,0.5,1.0,1.0,0.8888888888888888,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,R, Jaime Herrera Beutler ,Beutler,Jaime,"Rep. Jaime Herrera Beutler [R, 2011-2022]",Republican,0.75,0.6666666666666666,0.8,0.0
810136,R,Q293343,Cathy_McMorris_Rodgers,Cathy McMorris,female,white,protestantism evangelical,1969-05-22,,"44.93083,-123.02889",,4,True,True,True,True,Cathy,McMorris,CathyMcMorrisR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16128418,D,Q4068828,Derek_Kilmer,Derek Kilmer,male,white,,1974-01-01,,"48.1131,-123.441",,4,True,True,True,True,Derek,Kilmer,DerekKilmerD,,,,,,,,,,,412583.0,"Rep. Derek Kilmer [D, 2013-2022]",0.6666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.0,0.7142857142857143,0.6,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Derek Kilmer ,Kilmer,Derek,"Rep. Derek Kilmer [D, 2013-2022]",Democrat,0.5,0.3333333333333333,0.8,1.0
410158,D,Q350916,Adam_Smith_(politician),Adam Smith,male,white,anglicanism,1965-06-15,,"38.895,-77.03667",,4,True,True,True,True,Adam,Smith,AdamSmithD,,,,,,,,,,,400379.0,"Rep. Adam Smith [D, 1997-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Adam Smith ,Smith,Adam,"Rep. Adam Smith [D, 1997-2022]",Democrat,0.0,0.6666666666666666,0.6,1.0
2350368,D,Q4068793,Denny_Heck,Dennis Heck,male,white,,1952-07-29,,"45.63361,-122.60278",,4,True,True,True,True,Dennis,Heck,DennisHeckD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28512638,R,Q1175610,David_McKinley,David McKinley,male,white,,1947-03-28,,"40.07028,-80.69861",,4,True,True,True,True,David,McKinley,DavidMcKinleyR,,,,,,,,,,,412487.0,"Rep. David McKinley [R, 2011-2022]",0.8333333333333334,0.6,0.8571428571428571,0.5,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.75,1.0,0.3333333333333333,R, David McKinley ,McKinley,David,"Rep. David McKinley [R, 2011-2022]",Republican,0.5,0.6666666666666666,0.8,0.0
6950063,D,Q1900355,Mark_Pocan,Mark Pocan,male,white,,1964-08-14,,"42.58222,-87.84556",,4,True,True,True,True,Mark,Pocan,MarkPocanD,,,,,,,,,,,412585.0,"Rep. Mark Pocan [D, 2013-2022]",0.3333333333333333,0.6,0.42857142857142855,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5714285714285714,0.2,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,D, Mark Pocan ,Pocan,Mark,"Rep. Mark Pocan [D, 2013-2022]",Democrat,0.0,0.3333333333333333,0.6,1.0
409010,D,Q505222,Ron_Kind,Ron Kind,male,white,protestantism lutheran,1963-03-16,,"43.81333,-91.23306",,4,True,True,True,True,Ron,Kind,RonKindD,,,,,,,,,,,400218.0,"Rep. Ron Kind [D, 1997-2022]",0.5,1.0,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6,0.0,1.0,0.3333333333333333,0.75,0.3333333333333333,1.0,D, Ron Kind ,Kind,Ron,"Rep. Ron Kind [D, 1997-2022]",Democrat,0.5,0.3333333333333333,0.2,1.0
1166150,D,Q461698,Gwen_Moore,Gwen Moore,female,black,protestantism baptist,1951-04-18,,"42.72611,-87.80583",,4,True,True,True,True,Gwen,Moore,GwenMooreD,,,,,,,,,,,400661.0,"Rep. Gwen Moore [D, 2005-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Gwen Moore ,Moore,Gwen,"Rep. Gwen Moore [D, 2005-2022]",Democrat,0.0,0.3333333333333333,0.4,1.0
18935446,R,Q952268,Jim_Sensenbrenner,"F. James Sensenbrenner, Jr.",male,white,anglicanism,1943-06-14,,"41.88194,-87.62778",,4,True,True,True,True,James,Sensenbrenner,JamesSensenbrennerR,,,,,,,,,,,400365.0,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",0.6666666666666666,0.6,0.7142857142857143,0.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.5714285714285714,0.6,0.75,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,R, James Sensenbrenner  ,Sensenbrenner,James,"Rep. James Sensenbrenner Jr. [R, 2003-2020]",Republican,0.25,0.6666666666666666,0.4,0.0
7979337,R,Q1729888,Sean_Duffy,Sean Duffy,male,white,,1971-10-03,,"46.01,-91.48056",,4,True,True,True,True,Sean,Duffy,SeanDuffyR,,,,,,,,,,,412488.0,"Rep. Sean Duffy [R, 2011-2019]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Sean Duffy ,Duffy,Sean,"Rep. Sean Duffy [R, 2011-2019]",Republican,0.75,0.3333333333333333,0.6,
7979337,R,Q1729888,Sean_Duffy,Sean Duffy,male,white,,1971-10-03,,"46.01,-91.48056",,4,True,True,True,True,Sean,Duffy,SeanDuffyR,,,,,,,,,,,412488.0,"Rep. Sean Duffy [R, 2011-2019]",0.8333333333333334,0.6,0.8571428571428571,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.8,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,R, Sean Duffy ,Duffy,Sean,"Rep. Sean Duffy [R, 2011-2019]",,,,,
309588,D,Q461649,Eleanor_Holmes_Norton,Eleanor Holmes Norton,female,black,anglicanism,1937-06-13,,"38.895,-77.03667",,4,True,True,True,True,Eleanor,Norton,EleanorNortonD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20224544,D,Q3116336,Gregorio_Sablan,Gregorio C. Sablan,male,islander,,1955-01-19,,"15.18333,145.75",,4,True,True,True,True,Gregorio,Sablan,GregorioSablanD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
