person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_0,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_0,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_N,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
42,0.5,0.5,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
43,0.25,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
43,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
43,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
43,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
44,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
44,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
44,0.3333333333333333,0.8,0.3333333333333333,0.6,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
44,0.8,0.42857142857142855,0.6666666666666666,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
45,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,-3300.0,,0.0
45,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
45,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
45,0.3333333333333333,0.6,0.3333333333333333,0.2,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,1300.0,,0.0
46,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
46,0.6,0.14285714285714285,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,1177.0,,0.0
46,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
46,0.0,0.3333333333333333,0.0,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
47,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
47,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
47,0.8,0.2857142857142857,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
47,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
48,0.6,0.14285714285714285,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,3061.0,58.0,58.0
48,0.5,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
48,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,0.0,0.0
48,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,0.0,0.0
49,0.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
49,0.3333333333333333,0.6,0.0,0.2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
49,0.4,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
49,0.5,0.75,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
50,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
50,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,-2400.0,-2400.0
50,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,8200.0,8200.0
50,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,7300.0,7300.0
51,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
51,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
51,0.25,0.5,0.3333333333333333,0.5714285714285714,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
51,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
52,0.25,0.5,0.0,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,0.0,0.0
52,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,500.0,500.0
52,0.6,0.2857142857142857,0.3333333333333333,0.25,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,834.0,834.0
52,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
53,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
53,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
53,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
53,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
54,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
54,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
54,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
54,0.5,0.5,1.0,0.5714285714285714,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
55,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
55,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
55,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
55,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
56,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
56,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
56,0.3333333333333333,0.6,0.0,0.4,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
56,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
57,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
57,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
57,0.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
57,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
58,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
58,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
58,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
59,0.5,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,,0.0
59,0.6666666666666666,0.6,0.3333333333333333,0.4,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,1000.0,,0.0
59,1.0,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,-1000.0,,0.0
59,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
60,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
60,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
60,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
60,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
61,0.25,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
61,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
62,0.25,0.5,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
62,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
62,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
62,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
63,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
63,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,-16750.0,-1000.0,-1000.0
63,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,13250.0,1000.0,1000.0
63,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,6000.0,1000.0,1000.0
64,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
64,0.6666666666666666,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
64,0.6,0.2857142857142857,0.4444444444444444,0.5,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
64,0.5,0.75,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TRAINING,,,
65,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
65,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,1500.0,,0.0
65,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-2500.0,,0.0
65,0.8,0.2857142857142857,0.4444444444444444,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,1500.0,,0.0
66,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
66,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-3000.0,25.0,25.0
66,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,7500.0,0.0,0.0
66,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-1000.0,0.0,0.0
67,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
67,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
67,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
67,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
68,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
68,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
68,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
68,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
69,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
69,0.6,0.14285714285714285,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-1008.0,-200.0,-200.0
69,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,10.0,200.0,200.0
69,0.25,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,2600.0,0.0,0.0
70,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
70,0.6666666666666666,1.0,0.3333333333333333,0.6,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
70,0.6,0.7142857142857143,0.8888888888888888,0.25,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
70,1.0,0.75,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
71,0.5,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
71,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
71,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
71,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
72,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
72,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
72,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
72,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
73,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
73,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
73,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
73,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
74,0.0,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
74,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
74,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TESTING,,,0.0
74,0.5,0.75,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TESTING,,,
75,1.0,0.75,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
75,0.8,0.2857142857142857,0.4444444444444444,0.0,0.3333333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
75,0.3333333333333333,0.6,0.3333333333333333,0.4,0.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
75,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
76,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,,0.0
76,0.3333333333333333,0.8,0.3333333333333333,0.6,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,,0.0
76,0.6,0.42857142857142855,0.2222222222222222,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TRAINING,0.0,,0.0
76,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TRAINING,,,
77,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
77,0.5,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
77,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,1000.0,,0.0
77,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,0.0,,0.0
78,0.0,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
78,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
78,0.6,0.14285714285714285,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
78,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TRAINING,,,
79,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
79,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
79,0.0,0.3333333333333333,0.0,0.7142857142857143,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
79,0.3333333333333333,0.6,0.3333333333333333,0.4,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
80,0.6,0.14285714285714285,0.3333333333333333,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
80,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
80,0.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
80,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
81,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
81,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,35020.0,5.0,5.0
81,0.25,0.5,0.3333333333333333,0.5714285714285714,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,-3000.0,0.0,0.0
81,0.3333333333333333,0.8,0.3333333333333333,0.4,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,-2500.0,0.0,0.0
82,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
82,0.6666666666666666,0.8,0.3333333333333333,0.8,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
82,0.8,0.42857142857142855,0.6666666666666666,0.25,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,TESTING,,,0.0
82,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,TESTING,,,
83,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,TESTING,,,
83,0.25,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,TESTING,,,0.0
83,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,TESTING,,,0.0
83,0.8,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,TESTING,,,0.0
84,0.5,0.5,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,TRAINING,,,
84,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
84,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
84,0.3333333333333333,0.8,0.3333333333333333,0.4,0.25,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,TRAINING,,,0.0
85,0.8,0.42857142857142855,0.5555555555555556,0.0,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-1000.0,,0.0
85,0.5,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,1050.0,,0.0
85,0.3333333333333333,0.8,0.3333333333333333,0.4,0.75,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,-50.0,,0.0
85,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
86,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
86,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
86,0.3333333333333333,0.6,0.3333333333333333,0.2,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
86,0.0,0.5,0.3333333333333333,0.42857142857142855,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
87,0.0,0.5,0.3333333333333333,0.42857142857142855,0.6666666666666666,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
87,0.0,0.6,0.3333333333333333,0.2,0.25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
