level_0,index,person,Year,wikidataid,sex,last,person_y,FirstName,first,death,Number_Sessions_Served,party_short,person_x,party_x,ethnicity,Session_114,name,birth,party_y,deathplace,Session_116,ID_NameParty,Session_113,LastName,pageid,Session_115,wikititle,Pure_name,name_y,religion,birthplace,disney_donations,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,disney_donations_lagMinus1,disney_donations_lagPlus1
393,393,340,2014,Q1647301,male,Graves,412388.0,Tom,Tom,0.0,4.0,R,412388,R,white,True,"Rep. Tom Graves [R, 2013-2020]",1970-02-03,Republican,0.0,True,TomGravesR,True,Graves,27452031.0,True,Tom_Graves, Tom Graves ,Tom Graves,0,"27.77306,-82.64",0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,500.0,0.0
622,622,340,2016,Q1647301,male,Graves,412388.0,Tom,Tom,0.0,4.0,R,412388,R,white,True,"Rep. Tom Graves [R, 2013-2020]",1970-02-03,Republican,0.0,True,TomGravesR,True,Graves,27452031.0,True,Tom_Graves, Tom Graves ,Tom Graves,0,"27.77306,-82.64",500.0,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0
851,851,340,2018,Q1647301,male,Graves,412388.0,Tom,Tom,0.0,4.0,R,412388,R,white,True,"Rep. Tom Graves [R, 2013-2020]",1970-02-03,Republican,0.0,True,TomGravesR,True,Graves,27452031.0,True,Tom_Graves, Tom Graves ,Tom Graves,0,"27.77306,-82.64",0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,500.0
165,165,342,2012,Q2440035,male,Reed,412393.0,Tom,Tom,0.0,4.0,R,412393,R,white,True,"Rep. Tom Reed [R, 2013-2022]",1971-11-18,Republican,0.0,True,TomReedR,True,Reed,24090330.0,True,Tom_Reed_(politician), Tom Reed ,Tom Reed,0,"41.5225,-88.14056",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
394,394,342,2014,Q2440035,male,Reed,412393.0,Tom,Tom,0.0,4.0,R,412393,R,white,True,"Rep. Tom Reed [R, 2013-2022]",1971-11-18,Republican,0.0,True,TomReedR,True,Reed,24090330.0,True,Tom_Reed_(politician), Tom Reed ,Tom Reed,0,"41.5225,-88.14056",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
623,623,342,2016,Q2440035,male,Reed,412393.0,Tom,Tom,0.0,4.0,R,412393,R,white,True,"Rep. Tom Reed [R, 2013-2022]",1971-11-18,Republican,0.0,True,TomReedR,True,Reed,24090330.0,True,Tom_Reed_(politician), Tom Reed ,Tom Reed,0,"41.5225,-88.14056",0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,2000.0,0.0
852,852,342,2018,Q2440035,male,Reed,412393.0,Tom,Tom,0.0,4.0,R,412393,R,white,True,"Rep. Tom Reed [R, 2013-2022]",1971-11-18,Republican,0.0,True,TomReedR,True,Reed,24090330.0,True,Tom_Reed_(politician), Tom Reed ,Tom Reed,0,"41.5225,-88.14056",2000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
166,166,343,2012,Q439117,female,Roby,412394.0,Martha,Martha,0.0,4.0,R,412394,R,white,True,"Rep. Martha Roby [R, 2011-2020]",1976-07-26,Republican,0.0,True,MarthaRobyR,True,Roby,29218153.0,True,Martha_Roby, Martha Roby ,Martha Roby,0,"32.36167,-86.27917",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,
395,395,343,2014,Q439117,female,Roby,412394.0,Martha,Martha,0.0,4.0,R,412394,R,white,True,"Rep. Martha Roby [R, 2011-2020]",1976-07-26,Republican,0.0,True,MarthaRobyR,True,Roby,29218153.0,True,Martha_Roby, Martha Roby ,Martha Roby,0,"32.36167,-86.27917",0.0,1.0,0.8,0.3333333333333333,0.6,0.75,0.0,0.0
624,624,343,2016,Q439117,female,Roby,412394.0,Martha,Martha,0.0,4.0,R,412394,R,white,True,"Rep. Martha Roby [R, 2011-2020]",1976-07-26,Republican,0.0,True,MarthaRobyR,True,Roby,29218153.0,True,Martha_Roby, Martha Roby ,Martha Roby,0,"32.36167,-86.27917",0.0,0.6,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0
853,853,343,2018,Q439117,female,Roby,412394.0,Martha,Martha,0.0,4.0,R,412394,R,white,True,"Rep. Martha Roby [R, 2011-2020]",1976-07-26,Republican,0.0,True,MarthaRobyR,True,Roby,29218153.0,True,Martha_Roby, Martha Roby ,Martha Roby,0,"32.36167,-86.27917",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
167,167,344,2012,Q1941306,male,Brooks,412395.0,Mo,Mo,0.0,4.0,R,412395,R,white,True,"Rep. Mo Brooks [R, 2011-2022]",1954-04-29,Republican,0.0,True,MoBrooksR,True,Brooks,27586834.0,True,Mo_Brooks, Mo Brooks ,Mo Brooks,0,"32.77611,-79.9325",0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,
396,396,344,2014,Q1941306,male,Brooks,412395.0,Mo,Mo,0.0,4.0,R,412395,R,white,True,"Rep. Mo Brooks [R, 2011-2022]",1954-04-29,Republican,0.0,True,MoBrooksR,True,Brooks,27586834.0,True,Mo_Brooks, Mo Brooks ,Mo Brooks,0,"32.77611,-79.9325",0.0,0.3333333333333333,0.6,0.3333333333333333,0.6,0.75,0.0,0.0
625,625,344,2016,Q1941306,male,Brooks,412395.0,Mo,Mo,0.0,4.0,R,412395,R,white,True,"Rep. Mo Brooks [R, 2011-2022]",1954-04-29,Republican,0.0,True,MoBrooksR,True,Brooks,27586834.0,True,Mo_Brooks, Mo Brooks ,Mo Brooks,0,"32.77611,-79.9325",0.0,0.6,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0
854,854,344,2018,Q1941306,male,Brooks,412395.0,Mo,Mo,0.0,4.0,R,412395,R,white,True,"Rep. Mo Brooks [R, 2011-2022]",1954-04-29,Republican,0.0,True,MoBrooksR,True,Brooks,27586834.0,True,Mo_Brooks, Mo Brooks ,Mo Brooks,0,"32.77611,-79.9325",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
168,168,345,2012,Q2059832,male,Gosar,412397.0,Paul,Paul,0.0,4.0,R,412397,R,white,True,"Rep. Paul Gosar [R, 2013-2022]",1958-11-27,Republican,0.0,True,PaulGosarR,True,Gosar,28573666.0,True,Paul_Gosar, Paul Gosar ,Paul Gosar,0,"41.585,-109.22139",0.0,0.25,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,
397,397,345,2014,Q2059832,male,Gosar,412397.0,Paul,Paul,0.0,4.0,R,412397,R,white,True,"Rep. Paul Gosar [R, 2013-2022]",1958-11-27,Republican,0.0,True,PaulGosarR,True,Gosar,28573666.0,True,Paul_Gosar, Paul Gosar ,Paul Gosar,0,"41.585,-109.22139",0.0,0.3333333333333333,0.4,0.3333333333333333,0.6,0.75,0.0,0.0
626,626,345,2016,Q2059832,male,Gosar,412397.0,Paul,Paul,0.0,4.0,R,412397,R,white,True,"Rep. Paul Gosar [R, 2013-2022]",1958-11-27,Republican,0.0,True,PaulGosarR,True,Gosar,28573666.0,True,Paul_Gosar, Paul Gosar ,Paul Gosar,0,"41.585,-109.22139",0.0,0.4,0.7142857142857143,0.8888888888888888,0.75,1.0,0.0,0.0
855,855,345,2018,Q2059832,male,Gosar,412397.0,Paul,Paul,0.0,4.0,R,412397,R,white,True,"Rep. Paul Gosar [R, 2013-2022]",1958-11-27,Republican,0.0,True,PaulGosarR,True,Gosar,28573666.0,True,Paul_Gosar, Paul Gosar ,Paul Gosar,0,"41.585,-109.22139",0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0
169,169,346,2012,Q1176561,male,Schweikert,412399.0,David,David,0.0,4.0,R,412399,R,white,True,"Rep. David Schweikert [R, 2013-2022]",1962-03-03,Republican,0.0,True,DavidSchweikertR,True,Schweikert,16166136.0,True,David_Schweikert, David Schweikert ,David Schweikert,0,"34.05,-118.25",0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,
398,398,346,2014,Q1176561,male,Schweikert,412399.0,David,David,0.0,4.0,R,412399,R,white,True,"Rep. David Schweikert [R, 2013-2022]",1962-03-03,Republican,0.0,True,DavidSchweikertR,True,Schweikert,16166136.0,True,David_Schweikert, David Schweikert ,David Schweikert,0,"34.05,-118.25",0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0
627,627,346,2016,Q1176561,male,Schweikert,412399.0,David,David,0.0,4.0,R,412399,R,white,True,"Rep. David Schweikert [R, 2013-2022]",1962-03-03,Republican,0.0,True,DavidSchweikertR,True,Schweikert,16166136.0,True,David_Schweikert, David Schweikert ,David Schweikert,0,"34.05,-118.25",0.0,0.4,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
856,856,346,2018,Q1176561,male,Schweikert,412399.0,David,David,0.0,4.0,R,412399,R,white,True,"Rep. David Schweikert [R, 2013-2022]",1962-03-03,Republican,0.0,True,DavidSchweikertR,True,Schweikert,16166136.0,True,David_Schweikert, David Schweikert ,David Schweikert,0,"34.05,-118.25",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
170,170,349,2012,Q1029527,male,Womack,412402.0,Steve,Steve,0.0,4.0,R,412402,R,white,True,"Rep. Steve Womack [R, 2011-2022]",1957-02-18,Republican,0.0,True,SteveWomackR,True,Womack,28033707.0,True,Steve_Womack, Steve Womack ,Steve Womack,0,"35.2783,-93.1369",1000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
399,399,349,2014,Q1029527,male,Womack,412402.0,Steve,Steve,0.0,4.0,R,412402,R,white,True,"Rep. Steve Womack [R, 2011-2022]",1957-02-18,Republican,0.0,True,SteveWomackR,True,Womack,28033707.0,True,Steve_Womack, Steve Womack ,Steve Womack,0,"35.2783,-93.1369",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,1000.0
628,628,349,2016,Q1029527,male,Womack,412402.0,Steve,Steve,0.0,4.0,R,412402,R,white,True,"Rep. Steve Womack [R, 2011-2022]",1957-02-18,Republican,0.0,True,SteveWomackR,True,Womack,28033707.0,True,Steve_Womack, Steve Womack ,Steve Womack,0,"35.2783,-93.1369",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
857,857,349,2018,Q1029527,male,Womack,412402.0,Steve,Steve,0.0,4.0,R,412402,R,white,True,"Rep. Steve Womack [R, 2011-2022]",1957-02-18,Republican,0.0,True,SteveWomackR,True,Womack,28033707.0,True,Steve_Womack, Steve Womack ,Steve Womack,0,"35.2783,-93.1369",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
171,171,351,2012,Q782994,male,Tipton,412405.0,Scott,Scott,0.0,4.0,R,412405,R,white,True,"Rep. Scott Tipton [R, 2011-2020]",1956-11-09,Republican,0.0,True,ScottTiptonR,True,Tipton,4176183.0,True,Scott_Tipton, Scott Tipton ,Scott Tipton,0,"36.00194,-106.06472",0.0,0.75,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,
400,400,351,2014,Q782994,male,Tipton,412405.0,Scott,Scott,0.0,4.0,R,412405,R,white,True,"Rep. Scott Tipton [R, 2011-2020]",1956-11-09,Republican,0.0,True,ScottTiptonR,True,Tipton,4176183.0,True,Scott_Tipton, Scott Tipton ,Scott Tipton,0,"36.00194,-106.06472",0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0
629,629,351,2016,Q782994,male,Tipton,412405.0,Scott,Scott,0.0,4.0,R,412405,R,white,True,"Rep. Scott Tipton [R, 2011-2020]",1956-11-09,Republican,0.0,True,ScottTiptonR,True,Tipton,4176183.0,True,Scott_Tipton, Scott Tipton ,Scott Tipton,0,"36.00194,-106.06472",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
858,858,351,2018,Q782994,male,Tipton,412405.0,Scott,Scott,0.0,4.0,R,412405,R,white,True,"Rep. Scott Tipton [R, 2011-2020]",1956-11-09,Republican,0.0,True,ScottTiptonR,True,Tipton,4176183.0,True,Scott_Tipton, Scott Tipton ,Scott Tipton,0,"36.00194,-106.06472",0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0
172,172,355,2012,Q1163099,male,Webster,412410.0,Daniel,Daniel,0.0,4.0,R,412410,R,white,True,"Rep. Daniel Webster [R, 2013-2016]",1949-04-27,Republican,0.0,True,DanielWebsterR,True,Webster,13719578.0,True,Daniel_Webster_(Florida_politician), Daniel Webster ,Daniel Webster,0,"38.34722,-81.63333",12000.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,11250.0,
401,401,355,2014,Q1163099,male,Webster,412410.0,Daniel,Daniel,0.0,4.0,R,412410,R,white,True,"Rep. Daniel Webster [R, 2013-2016]",1949-04-27,Republican,0.0,True,DanielWebsterR,True,Webster,13719578.0,True,Daniel_Webster_(Florida_politician), Daniel Webster ,Daniel Webster,0,"38.34722,-81.63333",11250.0,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,2000.0,12000.0
630,630,355,2016,Q1163099,male,Webster,412410.0,Daniel,Daniel,0.0,4.0,R,412410,R,white,True,"Rep. Daniel Webster [R, 2013-2016]",1949-04-27,Republican,0.0,True,DanielWebsterR,True,Webster,13719578.0,True,Daniel_Webster_(Florida_politician), Daniel Webster ,Daniel Webster,0,"38.34722,-81.63333",2000.0,0.0,0.0,0.0,0.0,0.0,1000.0,11250.0
859,859,355,2018,Q1163099,male,Webster,412410.0,Daniel,Daniel,0.0,4.0,R,412410,R,white,True,"Rep. Daniel Webster [R, 2013-2016]",1949-04-27,Republican,0.0,True,DanielWebsterR,True,Webster,13719578.0,True,Daniel_Webster_(Florida_politician), Daniel Webster ,Daniel Webster,0,"38.34722,-81.63333",1000.0,0.0,0.0,0.0,1.0,0.0,,2000.0
173,173,357,2012,Q2156128,male,Woodall,412416.0,Rob,Rob,0.0,4.0,R,412416,R,white,True,"Rep. Rob Woodall [R, 2011-2020]",1970-02-11,Republican,0.0,True,RobWoodallR,True,Woodall,28722293.0,True,Rob_Woodall, Rob Woodall ,Rob Woodall,0,"33.95528,-83.38306",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
402,402,357,2014,Q2156128,male,Woodall,412416.0,Rob,Rob,0.0,4.0,R,412416,R,white,True,"Rep. Rob Woodall [R, 2011-2020]",1970-02-11,Republican,0.0,True,RobWoodallR,True,Woodall,28722293.0,True,Rob_Woodall, Rob Woodall ,Rob Woodall,0,"33.95528,-83.38306",0.0,0.6666666666666666,1.0,0.6666666666666666,0.6,1.0,0.0,0.0
631,631,357,2016,Q2156128,male,Woodall,412416.0,Rob,Rob,0.0,4.0,R,412416,R,white,True,"Rep. Rob Woodall [R, 2011-2020]",1970-02-11,Republican,0.0,True,RobWoodallR,True,Woodall,28722293.0,True,Rob_Woodall, Rob Woodall ,Rob Woodall,0,"33.95528,-83.38306",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
860,860,357,2018,Q2156128,male,Woodall,412416.0,Rob,Rob,0.0,4.0,R,412416,R,white,True,"Rep. Rob Woodall [R, 2011-2020]",1970-02-11,Republican,0.0,True,RobWoodallR,True,Woodall,28722293.0,True,Rob_Woodall, Rob Woodall ,Rob Woodall,0,"33.95528,-83.38306",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
174,174,358,2012,Q781167,male,Scott,412417.0,Austin,Austin,0.0,4.0,R,412417,R,white,True,"Rep. Austin Scott [R, 2011-2022]",1969-12-10,Republican,0.0,True,AustinScottR,True,Scott,23939531.0,True,Austin_Scott_(politician), Austin Scott ,Austin Scott,0,"33.47,-81.975",0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,
403,403,358,2014,Q781167,male,Scott,412417.0,Austin,Austin,0.0,4.0,R,412417,R,white,True,"Rep. Austin Scott [R, 2011-2022]",1969-12-10,Republican,0.0,True,AustinScottR,True,Scott,23939531.0,True,Austin_Scott_(politician), Austin Scott ,Austin Scott,0,"33.47,-81.975",0.0,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0.0,0.0
632,632,358,2016,Q781167,male,Scott,412417.0,Austin,Austin,0.0,4.0,R,412417,R,white,True,"Rep. Austin Scott [R, 2011-2022]",1969-12-10,Republican,0.0,True,AustinScottR,True,Scott,23939531.0,True,Austin_Scott_(politician), Austin Scott ,Austin Scott,0,"33.47,-81.975",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
861,861,358,2018,Q781167,male,Scott,412417.0,Austin,Austin,0.0,4.0,R,412417,R,white,True,"Rep. Austin Scott [R, 2011-2022]",1969-12-10,Republican,0.0,True,AustinScottR,True,Scott,23939531.0,True,Austin_Scott_(politician), Austin Scott ,Austin Scott,0,"33.47,-81.975",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
175,175,360,2012,Q349955,male,Kinzinger,412421.0,Adam,Adam,0.0,4.0,R,412421,R,white,True,"Rep. Adam Kinzinger [R, 2013-2022]",1978-02-27,Republican,0.0,True,AdamKinzingerR,True,Kinzinger,22201400.0,True,Adam_Kinzinger, Adam Kinzinger ,Adam Kinzinger,0,"41.12,-87.86",1000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,
404,404,360,2014,Q349955,male,Kinzinger,412421.0,Adam,Adam,0.0,4.0,R,412421,R,white,True,"Rep. Adam Kinzinger [R, 2013-2022]",1978-02-27,Republican,0.0,True,AdamKinzingerR,True,Kinzinger,22201400.0,True,Adam_Kinzinger, Adam Kinzinger ,Adam Kinzinger,0,"41.12,-87.86",1000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,1000.0
633,633,360,2016,Q349955,male,Kinzinger,412421.0,Adam,Adam,0.0,4.0,R,412421,R,white,True,"Rep. Adam Kinzinger [R, 2013-2022]",1978-02-27,Republican,0.0,True,AdamKinzingerR,True,Kinzinger,22201400.0,True,Adam_Kinzinger, Adam Kinzinger ,Adam Kinzinger,0,"41.12,-87.86",0.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,1000.0
862,862,360,2018,Q349955,male,Kinzinger,412421.0,Adam,Adam,0.0,4.0,R,412421,R,white,True,"Rep. Adam Kinzinger [R, 2013-2022]",1978-02-27,Republican,0.0,True,AdamKinzingerR,True,Kinzinger,22201400.0,True,Adam_Kinzinger, Adam Kinzinger ,Adam Kinzinger,0,"41.12,-87.86",0.0,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,0.0
176,176,363,2012,Q944286,male,Bucshon,412427.0,Larry,Larry,0.0,4.0,R,412427,R,white,True,"Rep. Larry Bucshon [R, 2011-2022]",1962-05-31,Republican,0.0,True,LarryBucshonR,True,Bucshon,27864627.0,True,Larry_Bucshon, Larry Bucshon ,Larry Bucshon,protestantism lutheran,"39.54083,-89.28806",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
405,405,363,2014,Q944286,male,Bucshon,412427.0,Larry,Larry,0.0,4.0,R,412427,R,white,True,"Rep. Larry Bucshon [R, 2011-2022]",1962-05-31,Republican,0.0,True,LarryBucshonR,True,Bucshon,27864627.0,True,Larry_Bucshon, Larry Bucshon ,Larry Bucshon,protestantism lutheran,"39.54083,-89.28806",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
634,634,363,2016,Q944286,male,Bucshon,412427.0,Larry,Larry,0.0,4.0,R,412427,R,white,True,"Rep. Larry Bucshon [R, 2011-2022]",1962-05-31,Republican,0.0,True,LarryBucshonR,True,Bucshon,27864627.0,True,Larry_Bucshon, Larry Bucshon ,Larry Bucshon,protestantism lutheran,"39.54083,-89.28806",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
863,863,363,2018,Q944286,male,Bucshon,412427.0,Larry,Larry,0.0,4.0,R,412427,R,white,True,"Rep. Larry Bucshon [R, 2011-2022]",1962-05-31,Republican,0.0,True,LarryBucshonR,True,Bucshon,27864627.0,True,Larry_Bucshon, Larry Bucshon ,Larry Bucshon,protestantism lutheran,"39.54083,-89.28806",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
177,177,370,2012,Q862199,male,Huizenga,412437.0,Bill,Bill,0.0,4.0,R,412437,R,white,True,"Rep. Bill Huizenga [R, 2011-2022]",1969-01-31,Republican,0.0,True,BillHuizengaR,True,Huizenga,21118339.0,True,Bill_Huizenga, Bill Huizenga ,Bill Huizenga,0,"42.8125,-86.01861",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
406,406,370,2014,Q862199,male,Huizenga,412437.0,Bill,Bill,0.0,4.0,R,412437,R,white,True,"Rep. Bill Huizenga [R, 2011-2022]",1969-01-31,Republican,0.0,True,BillHuizengaR,True,Huizenga,21118339.0,True,Bill_Huizenga, Bill Huizenga ,Bill Huizenga,0,"42.8125,-86.01861",0.0,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0.0,0.0
635,635,370,2016,Q862199,male,Huizenga,412437.0,Bill,Bill,0.0,4.0,R,412437,R,white,True,"Rep. Bill Huizenga [R, 2011-2022]",1969-01-31,Republican,0.0,True,BillHuizengaR,True,Huizenga,21118339.0,True,Bill_Huizenga, Bill Huizenga ,Bill Huizenga,0,"42.8125,-86.01861",0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
864,864,370,2018,Q862199,male,Huizenga,412437.0,Bill,Bill,0.0,4.0,R,412437,R,white,True,"Rep. Bill Huizenga [R, 2011-2022]",1969-01-31,Republican,0.0,True,BillHuizengaR,True,Huizenga,21118339.0,True,Bill_Huizenga, Bill Huizenga ,Bill Huizenga,0,"42.8125,-86.01861",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
178,178,371,2012,Q1714165,male,Amash,412438.0,Justin,Justin,0.0,4.0,R,412438,R,white,True,"Rep. Justin Amash [R, 2011-2020]",1980-04-18,Republican,0.0,True,JustinAmashR,True,Amash,27476249.0,True,Justin_Amash, Justin Amash ,Justin Amash,0,"42.96125,-85.65572",0.0,0.25,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.0,
407,407,371,2014,Q1714165,male,Amash,412438.0,Justin,Justin,0.0,4.0,R,412438,R,white,True,"Rep. Justin Amash [R, 2011-2020]",1980-04-18,Republican,0.0,True,JustinAmashR,True,Amash,27476249.0,True,Justin_Amash, Justin Amash ,Justin Amash,0,"42.96125,-85.65572",0.0,0.3333333333333333,0.2,0.3333333333333333,0.4,0.5,0.0,0.0
636,636,371,2016,Q1714165,male,Amash,412438.0,Justin,Justin,0.0,4.0,R,412438,R,white,True,"Rep. Justin Amash [R, 2011-2020]",1980-04-18,Republican,0.0,True,JustinAmashR,True,Amash,27476249.0,True,Justin_Amash, Justin Amash ,Justin Amash,0,"42.96125,-85.65572",0.0,0.2,0.5714285714285714,0.6666666666666666,0.75,0.6666666666666666,0.0,0.0
865,865,371,2018,Q1714165,male,Amash,412438.0,Justin,Justin,0.0,4.0,R,412438,R,white,True,"Rep. Justin Amash [R, 2011-2020]",1980-04-18,Republican,0.0,True,JustinAmashR,True,Amash,27476249.0,True,Justin_Amash, Justin Amash ,Justin Amash,0,"42.96125,-85.65572",0.0,0.0,0.0,0.0,1.0,0.0,,0.0
179,179,373,2012,Q24230,male,Palazzo,412443.0,Steven,Steven,0.0,4.0,R,412443,R,white,True,"Rep. Steven Palazzo [R, 2011-2022]",1970-02-21,Republican,0.0,True,StevenPalazzoR,True,Palazzo,27586261.0,True,Steven_Palazzo, Steven Palazzo ,Steven Palazzo,0,"30.4,-89.06667",0.0,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
408,408,373,2014,Q24230,male,Palazzo,412443.0,Steven,Steven,0.0,4.0,R,412443,R,white,True,"Rep. Steven Palazzo [R, 2011-2022]",1970-02-21,Republican,0.0,True,StevenPalazzoR,True,Palazzo,27586261.0,True,Steven_Palazzo, Steven Palazzo ,Steven Palazzo,0,"30.4,-89.06667",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
637,637,373,2016,Q24230,male,Palazzo,412443.0,Steven,Steven,0.0,4.0,R,412443,R,white,True,"Rep. Steven Palazzo [R, 2011-2022]",1970-02-21,Republican,0.0,True,StevenPalazzoR,True,Palazzo,27586261.0,True,Steven_Palazzo, Steven Palazzo ,Steven Palazzo,0,"30.4,-89.06667",0.0,0.6,0.5714285714285714,0.8888888888888888,1.0,1.0,0.0,0.0
866,866,373,2018,Q24230,male,Palazzo,412443.0,Steven,Steven,0.0,4.0,R,412443,R,white,True,"Rep. Steven Palazzo [R, 2011-2022]",1970-02-21,Republican,0.0,True,StevenPalazzoR,True,Palazzo,27586261.0,True,Steven_Palazzo, Steven Palazzo ,Steven Palazzo,0,"30.4,-89.06667",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
180,180,374,2012,Q375389,female,Hartzler,412444.0,Vicky,Vicky,0.0,4.0,R,412444,R,white,True,"Rep. Vicky Hartzler [R, 2011-2022]",1960-10-13,Republican,0.0,True,VickyHartzlerR,True,Hartzler,25663335.0,True,Vicky_Hartzler, Vicky Hartzler ,Vicky Hartzler,0,"38.4825,-94.3525",0.0,0.5,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,
409,409,374,2014,Q375389,female,Hartzler,412444.0,Vicky,Vicky,0.0,4.0,R,412444,R,white,True,"Rep. Vicky Hartzler [R, 2011-2022]",1960-10-13,Republican,0.0,True,VickyHartzlerR,True,Hartzler,25663335.0,True,Vicky_Hartzler, Vicky Hartzler ,Vicky Hartzler,0,"38.4825,-94.3525",0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0
638,638,374,2016,Q375389,female,Hartzler,412444.0,Vicky,Vicky,0.0,4.0,R,412444,R,white,True,"Rep. Vicky Hartzler [R, 2011-2022]",1960-10-13,Republican,0.0,True,VickyHartzlerR,True,Hartzler,25663335.0,True,Vicky_Hartzler, Vicky Hartzler ,Vicky Hartzler,0,"38.4825,-94.3525",0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0
867,867,374,2018,Q375389,female,Hartzler,412444.0,Vicky,Vicky,0.0,4.0,R,412444,R,white,True,"Rep. Vicky Hartzler [R, 2011-2022]",1960-10-13,Republican,0.0,True,VickyHartzlerR,True,Hartzler,25663335.0,True,Vicky_Hartzler, Vicky Hartzler ,Vicky Hartzler,0,"38.4825,-94.3525",0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0
181,181,382,2012,Q862215,male,Johnson,412460.0,Bill,Bill,0.0,4.0,R,412460,R,white,True,"Rep. Bill Johnson [R, 2011-2022]",1954-11-10,Republican,0.0,True,BillJohnsonR,True,Johnson,29461208.0,True,Bill_Johnson_(Ohio_politician), Bill Johnson ,Bill Johnson,0,"34.9525,-78.51056",0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,500.0,
