person_x,name,VoteAlong113thRatio_FS_IIR,VoteAlong114thRatio_FS_IIR,VoteAlong115thRatio_FS_IIR,VoteAlong116thRatio_FS_IIR,VoteAlong113thRatio_FS_FSS,VoteAlong114thRatio_FS_FSS,VoteAlong115thRatio_FS_FSS,VoteAlong116thRatio_FS_FSS,VoteAlong113thRatio_FS_CM,VoteAlong114thRatio_FS_CM,VoteAlong115thRatio_FS_CM,VoteAlong116thRatio_FS_CM,VoteAlong113thRatio_FS_REB,VoteAlong114thRatio_FS_REB,VoteAlong115thRatio_FS_REB,VoteAlong116thRatio_FS_REB,party_short,Pure_name,LastName,FirstName,ID_NameParty,first,last,party_x,pageid,wikidataid,wikititle,name_y,sex,ethnicity,religion,birth,death,birthplace,deathplace,Number_Sessions_Served,Session_113,Session_114,Session_115,Session_116,disney_donations2012,disney_donations2014,disney_donations2016,disney_donations2018,person_y,party_y,VoteAlong113thRatio_Film,VoteAlong114thRatio_Film,VoteAlong115thRatio_Film,VoteAlong116thRatio_Film
400251,"Rep. Carolyn Maloney [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.25,1.0,0.6666666666666666,0.25,0.3333333333333333,1.0,D, Carolyn Maloney ,Maloney,Carolyn,CarolynMaloneyD,Carolyn,Maloney,D,964291.0,Q455833,Carolyn_Maloney,Carolyn B. Maloney,female,white,protestantism reformed,1946-02-19,,"36.08,-79.81944",,4.0,True,True,True,True,,,,,400251.0,Democrat,0.25,0.3333333333333333,0.6,1.0
400255,"Rep. Jim Matheson [D, 2013-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,D, Jim Matheson ,Matheson,Jim,JimMathesonD,,,,,,,,,,,,,,,,,,,,,,,,400255.0,Democrat,0.5,,,
400257,"Rep. Carolyn McCarthy [D, 1997-2014]",0.5,,,,1.0,,,,0.5714285714285714,,,1.0,0.3333333333333333,,,,D, Carolyn McCarthy ,McCarthy,Carolyn,CarolynMcCarthyD,,,,,,,,,,,,,,,,,,,,,,,,400257.0,Democrat,0.5,,,
400259,"Rep. Betty McCollum [D, 2001-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Betty McCollum ,McCollum,Betty,BettyMcCollumD,Betty,McCollum,D,404905.0,Q434893,Betty_McCollum,Betty McCollum,female,white,catholicism,1954-07-12,,"44.9733,-93.2643",,4.0,True,True,True,True,,,,,400259.0,Democrat,0.0,0.3333333333333333,0.8,1.0
400262,"Rep. Jim McDermott [D, 1989-2016]",0.3333333333333333,0.6,,,0.3333333333333333,0.0,,,0.5714285714285714,0.4,,1.0,0.6666666666666666,0.0,,,D, Jim McDermott ,McDermott,Jim,JimMcDermottD,,,,,,,,,,,,,,,,,,,,,,,,400262.0,Democrat,0.0,0.3333333333333333,,
400263,"Rep. James “Jim” McGovern [D, 2013-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, James “Jim” McGovern ,McGovern,James,JamesMcGovernD,,,,,,,,,,,,,,,,,,,,,,,,400263.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400266,"Rep. Mike McIntyre [D, 1997-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,D, Mike McIntyre ,McIntyre,Mike,MikeMcIntyreD,,,,,,,,,,,,,,,,,,,,,,,,400266.0,Democrat,0.5,,,
400271,"Rep. Gregory Meeks [D, 2013-2022]",0.3333333333333333,0.6,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, Gregory Meeks ,Meeks,Gregory,GregoryMeeksD,Gregory,Meeks,D,30876298.0,Q1545391,Gregory_Meeks,Gregory W. Meeks,male,black,protestantism methodist,1953-09-25,,"40.79796,-73.94005",,4.0,True,True,True,True,0.0,0.0,1000.0,0.0,400271.0,Democrat,0.5,0.6666666666666666,1.0,1.0
400274,"Rep. Michael Michaud [D, 2003-2014]",0.3333333333333333,,,,0.3333333333333333,,,,0.5714285714285714,,,1.0,0.6666666666666666,,,,D, Michael Michaud ,Michaud,Michael,MichaelMichaudD,,,,,,,,,,,,,,,,,,,,,,,,400274.0,Democrat,0.25,,,
400278,"Rep. George Miller [D, 2013-2014]",0.3333333333333333,,,,0.6666666666666666,,,,0.5714285714285714,,,1.0,0.6666666666666666,,,,D, George Miller ,Miller,George,GeorgeMillerD,,,,,,,,,,,,,,,,,,,,,,,,400278.0,Democrat,0.25,,,
400283,"Rep. James “Jim” Moran Jr. [D, 1991-2014]",0.5,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,D, James “Jim” Moran  ,Moran,James,JamesMoranD,,,,,,,,,,,,,,,,,,,,,,,,400283.0,Democrat,0.25,,,
400289,"Rep. Jerrold Nadler [D, 2013-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Jerrold Nadler ,Nadler,Jerrold,JerroldNadlerD,Jerrold,Nadler,D,960332.0,Q505598,Jerrold_Nadler,Jerrold Nadler,male,white,judaism,1947-06-13,,"40.69278,-73.99028",,4.0,True,True,True,True,0.0,6000.0,19250.0,2500.0,400289.0,Democrat,0.25,0.3333333333333333,0.8,1.0
400290,"Rep. Grace Napolitano [D, 2013-2022]",0.3333333333333333,0.8,0.2857142857142857,0.75,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.5,1.0,0.6666666666666666,0.25,0.6666666666666666,1.0,D, Grace Napolitano ,Napolitano,Grace,GraceNapolitanoD,Grace,Napolitano,D,409037.0,Q469139,Grace_Napolitano,Grace Napolitano,female,hispanic,catholicism,1936-12-04,,"25.93028,-97.48444",,4.0,True,True,True,True,,,,,400290.0,Democrat,0.0,0.6666666666666666,0.6,0.5
400291,"Rep. Richard Neal [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,0.6666666666666666,D, Richard Neal ,Neal,Richard,RichardNealD,Richard,Neal,D,440800.0,Q1464697,Richard_Neal,Richard E. Neal,male,white,catholicism,1949-02-14,,"42.11241,-72.54745",,4.0,True,True,True,True,1000.0,2500.0,0.0,1500.0,400291.0,Democrat,0.0,0.3333333333333333,0.8,1.0
400308,"Rep. Frank Pallone Jr. [D, 1993-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Frank Pallone  ,Pallone,Frank,FrankPalloneD,Frank,Pallone,D,6477895.0,Q965289,Frank_Pallone,Frank Pallone,male,white,catholicism,1951-10-30,,"40.2954,-73.9899",,4.0,True,True,True,True,1000.0,0.0,7500.0,4500.0,400308.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400309,"Rep. Bill Pascrell Jr. [D, 2013-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Bill Pascrell  ,Pascrell,Bill,BillPascrellD,Bill,Pascrell,D,964457.0,Q529090,Bill_Pascrell,"Bill Pascrell, Jr.",male,white,catholicism,1937-01-25,,"40.91556,-74.16306",,4.0,True,True,True,True,,,,,400309.0,Democrat,0.25,0.3333333333333333,0.8,1.0
400310,"Rep. Ed Pastor [D, 2013-2014]",0.3333333333333333,,,,0.3333333333333333,,,,0.5714285714285714,,,1.0,0.3333333333333333,,,,D, Ed Pastor ,Pastor,Ed,EdPastorD,,,,,,,,,,,,,,,,,,,,,,,,400310.0,Democrat,0.5,,,
400314,"Rep. Nancy Pelosi [D, 2013-2022]",0.3333333333333333,0.8,0.14285714285714285,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,,D, Nancy Pelosi ,Pelosi,Nancy,NancyPelosiD,Nancy,Pelosi,D,147301.0,Q170581,Nancy_Pelosi,Nancy Pelosi,female,white,catholicism,1940-03-26,,"39.28639,-76.615",,4.0,True,True,True,True,0.0,2600.0,2610.0,1602.0,400314.0,Democrat,0.25,0.3333333333333333,0.6,1.0
400316,"Rep. Collin Peterson [D, 1991-2020]",0.8333333333333334,1.0,0.7142857142857143,0.75,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.0,0.7142857142857143,0.6,0.25,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,D, Collin Peterson ,Peterson,Collin,CollinPetersonD,Collin,Peterson,D,493581.0,Q434458,Collin_Peterson,Collin C. Peterson,male,white,protestantism lutheran,1944-06-29,,"46.87722,-96.78944",,4.0,True,True,True,True,,,,,400316.0,Democrat,0.5,0.6666666666666666,0.6,1.0
400326,"Rep. David Price [D, 1997-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, David Price ,Price,David,DavidPriceD,David,Price,D,706615.0,Q984010,David_Price_(American_politician),David Price,male,white,protestantism baptist,1940-08-17,,"36.145,-82.41083",,4.0,True,True,True,True,,,,,400326.0,Democrat,0.5,0.3333333333333333,0.8,1.0
400331,"Rep. Nick Rahall II [D, 1993-2014]",0.8333333333333334,,,,0.3333333333333333,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,D, Nick Rahall II ,II,Nick,NickIID,,,,,,,,,,,,,,,,,,,,,,,,400331.0,Democrat,0.5,,,
400333,"Rep. Charles “Charlie” Rangel [D, 2013-2016]",0.3333333333333333,0.8,,,0.3333333333333333,0.3333333333333333,,,0.7142857142857143,0.4,,1.0,0.6666666666666666,0.25,,,D, Charles “Charlie” Rangel ,Rangel,Charles,CharlesRangelD,,,,,,,,,,,,,,,,,,,,,,,,400333.0,Democrat,0.0,0.3333333333333333,,
400347,"Rep. Lucille Roybal-Allard [D, 2013-2022]",0.5,0.8,0.2857142857142857,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Lucille Roybal-Allard ,Roybal-Allard,Lucille,LucilleRoybal-AllardD,Lucille,Roybal-Allard,D,409003.0,Q469115,Lucille_Roybal-Allard,Lucille Roybal-Allard,female,hispanic,catholicism,1941-06-12,,"34.03389,-118.20444",,4.0,True,True,True,True,,,,,400347.0,Democrat,0.0,0.3333333333333333,0.6,0.5
400349,"Rep. A. Dutch Ruppersberger [D, 2003-2022]",0.5,0.6,0.2857142857142857,0.75,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,D, A. Dutch Ruppersberger ,Ruppersberger,A.,A.RuppersbergerD,,,,,,,,,,,,,,,,,,,,,,,,400349.0,Democrat,0.5,0.3333333333333333,0.8,1.0
400350,"Rep. Bobby Rush [D, 1993-2022]",0.3333333333333333,0.8,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,0.7142857142857143,0.6,0.0,1.0,0.3333333333333333,0.25,0.0,1.0,D, Bobby Rush ,Rush,Bobby,BobbyRushD,Bobby,Rush,D,411889.0,Q888599,Bobby_Rush,Bobby Rush,male,black,protestantism,1946-11-23,,"31.58222,-84.16556",,4.0,True,True,True,True,1000.0,1000.0,1000.0,1000.0,400350.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400352,"Rep. Tim Ryan [D, 2013-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,D, Tim Ryan ,Ryan,Tim,TimRyanD,Tim,Ryan,D,767470.0,Q513960,Tim_Ryan_(politician),Tim Ryan,male,white,catholicism,1973-07-16,,"41.18528,-80.75722",,4.0,True,True,True,True,0.0,0.0,1000.0,1000.0,400352.0,Democrat,0.5,0.3333333333333333,0.8,1.0
400355,"Rep. Linda Sánchez [D, 2013-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,0.6666666666666666,D, Linda Sánchez ,Sánchez,Linda,LindaSánchezD,Linda,Sánchez,D,409644.0,Q291143,Linda_Sánchez,Linda Sánchez,female,hispanic,catholicism,1969-01-28,,"33.80306,-117.8325",,4.0,True,True,True,True,,,,,400355.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400356,"Rep. Loretta Sanchez [D, 2013-2016]",0.3333333333333333,0.6,,,0.0,0.3333333333333333,,,0.7142857142857143,0.4,,1.0,0.3333333333333333,0.25,,,D, Loretta Sanchez ,Sanchez,Loretta,LorettaSanchezD,,,,,,,,,,,,,,,,,,,,,,,,400356.0,Democrat,0.0,0.3333333333333333,,
400360,"Rep. Janice “Jan” Schakowsky [D, 1999-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Janice “Jan” Schakowsky ,Schakowsky,Janice,JaniceSchakowskyD,Janice,Schakowsky,D,412083.0,Q440885,Jan_Schakowsky,Janice D. Schakowsky,female,white,judaism,1944-05-26,,"41.88194,-87.62778",,4.0,True,True,True,True,,,,,400360.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400361,"Rep. Adam Schiff [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,1.0,0.5,0.0,1.0,D, Adam Schiff ,Schiff,Adam,AdamSchiffD,Adam,Schiff,D,408932.0,Q350843,Adam_Schiff,Adam Schiff,male,white,judaism,1960-06-22,,"42.27917,-71.41667",,4.0,True,True,True,True,10500.0,7500.0,5000.0,40020.0,400361.0,Democrat,0.25,0.3333333333333333,0.6,1.0
400363,"Rep. David Scott [D, 2003-2022]",0.5,0.8,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.7142857142857143,0.8,0.25,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,D, David Scott ,Scott,David,DavidScottD,David,Scott,D,411853.0,Q132071,David_Scott_(Georgia_politician),David Scott,male,black,protestantism baptist,1945-06-27,,"33.99778,-79.2025",,4.0,True,True,True,True,,,,,400363.0,Democrat,0.5,0.6666666666666666,0.8,1.0
400364,"Rep. Robert “Bobby” Scott [D, 1993-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Robert “Bobby” Scott ,Scott,Robert,RobertScottD,Robert,Scott,D,964012.0,Q888668,Bobby_Scott_(politician),Robert C. Scott,male,asian,anglicanism,1947-04-30,,"38.895,-77.03667",,4.0,True,True,True,True,,,,,400364.0,Democrat,0.25,0.3333333333333333,0.8,1.0
400366,"Rep. José Serrano [D, 2013-2020]",0.3333333333333333,0.8,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, José Serrano ,Serrano,José,JoséSerranoD,José,Serrano,D,945385.0,Q460267,José_E._Serrano,José E. Serrano,male,hispanic,catholicism,1943-10-24,,"18.20111,-67.13972",,4.0,True,True,True,True,,,,,400366.0,Democrat,0.0,0.3333333333333333,0.6,0.5
400371,"Rep. Brad Sherman [D, 2013-2022]",0.5,0.8,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Brad Sherman ,Sherman,Brad,BradShermanD,Brad,Sherman,D,408917.0,Q672919,Brad_Sherman,Brad Sherman,male,white,judaism,1954-10-24,,"34.04917,-118.13556",,4.0,True,True,True,True,0.0,1050.0,1000.0,0.0,400371.0,Democrat,0.5,0.3333333333333333,0.8,1.0
400378,"Rep. Louise Slaughter [D, 2013-2018]",0.5,0.6,,,0.3333333333333333,0.3333333333333333,,,0.42857142857142855,0.2,0.0,1.0,0.6666666666666666,0.25,,,D, Louise Slaughter ,Slaughter,Louise,LouiseSlaughterD,,,,,,,,,,,,,,,,,,,,,,,,400378.0,Democrat,0.0,0.3333333333333333,,
400378,"Rep. Louise Slaughter [D, 2013-2018]",0.5,0.6,,,0.3333333333333333,0.3333333333333333,,,0.42857142857142855,0.2,0.0,1.0,0.6666666666666666,0.25,,,D, Louise Slaughter ,Slaughter,Louise,LouiseSlaughterD,,,,,,,,,,,,,,,,,,,,,,,,400378.0,,,,,
400379,"Rep. Adam Smith [D, 1997-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Adam Smith ,Smith,Adam,AdamSmithD,Adam,Smith,D,410158.0,Q350916,Adam_Smith_(politician),Adam Smith,male,white,anglicanism,1965-06-15,,"38.895,-77.03667",,4.0,True,True,True,True,,,,,400379.0,Democrat,0.0,0.6666666666666666,0.6,1.0
400402,"Rep. Bennie Thompson [D, 1993-2022]",0.3333333333333333,0.6,0.42857142857142855,1.0,0.3333333333333333,0.0,0.2222222222222222,1.0,0.5714285714285714,0.2,0.25,1.0,0.6666666666666666,0.0,0.0,1.0,D, Bennie Thompson ,Thompson,Bennie,BennieThompsonD,Bennie,Thompson,D,699361.0,Q817877,Bennie_Thompson,Bennie G. Thompson,male,black,protestantism methodist,1948-01-28,,"32.3517,-90.46",,4.0,True,True,True,True,,,,,400402.0,Democrat,0.5,0.3333333333333333,0.6,1.0
400403,"Rep. Mike Thompson [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.0,0.3333333333333333,0.4444444444444444,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Mike Thompson ,Thompson,Mike,MikeThompsonD,Mike,Thompson,D,408609.0,Q1323196,Mike_Thompson_(California_politician),Mike Thompson,male,white,catholicism,1951-01-24,,"38.50278,-122.46972",,4.0,True,True,True,True,,,,,400403.0,Democrat,0.5,0.3333333333333333,0.6,1.0
400407,"Rep. John Tierney [D, 1997-2014]",0.3333333333333333,,,,0.6666666666666666,,,,0.42857142857142855,,,1.0,0.6666666666666666,,,,D, John Tierney ,Tierney,John,JohnTierneyD,,,,,,,,,,,,,,,,,,,,,,,,400407.0,Democrat,0.0,,,
400415,"Rep. Chris Van Hollen [D, 2003-2016]",0.3333333333333333,0.8,,,0.3333333333333333,0.3333333333333333,,,0.5714285714285714,0.4,,1.0,0.6666666666666666,0.25,,,D, Chris Van Hollen ,Hollen,Chris,ChrisHollenD,,,,,,,,,,,,,,,,,,,,,,,,400415.0,Democrat,0.0,0.3333333333333333,,
400416,"Rep. Nydia Velázquez [D, 2013-2022]",0.16666666666666666,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,0.6666666666666666,D, Nydia Velázquez ,Velázquez,Nydia,NydiaVelázquezD,Nydia,Velázquez,D,948525.0,Q434890,Nydia_Velázquez,Nydia M. Velázquez,female,hispanic,catholicism,1953-03-28,,"18.05056,-65.87944",,4.0,True,True,True,True,,,,,400416.0,Democrat,0.0,0.3333333333333333,0.6,1.0
400417,"Rep. Peter Visclosky [D, 1985-2020]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Peter Visclosky ,Visclosky,Peter,PeterViscloskyD,Peter,Visclosky,D,391317.0,Q514660,Pete_Visclosky,Peter J. Visclosky,male,white,catholicism,1949-08-13,,"41.58083,-87.34556",,4.0,True,True,True,True,,,,,400417.0,Democrat,0.25,0.3333333333333333,0.6,1.0
400422,"Rep. Maxine Waters [D, 2013-2022]",0.3333333333333333,,0.2857142857142857,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5714285714285714,,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,D, Maxine Waters ,Waters,Maxine,MaxineWatersD,Maxine,Waters,D,409013.0,Q461727,Maxine_Waters,Maxine Waters,female,black,catholicism,1938-08-15,,"38.74028,-90.32306",,4.0,True,True,True,True,0.0,0.0,0.0,2000.0,400422.0,Democrat,0.0,0.3333333333333333,0.8,1.0
400424,"Rep. Melvin “Mel” Watt [D, 1993-2014]",,,,,,,,,,,,1.0,,,,,D, Melvin “Mel” Watt ,Watt,Melvin,MelvinWattD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400425,"Rep. Henry Waxman [D, 2013-2014]",0.3333333333333333,,,,0.3333333333333333,,,,0.5714285714285714,,,1.0,0.3333333333333333,,,,D, Henry Waxman ,Waxman,Henry,HenryWaxmanD,,,,,,,,,,,,,,,,,,,,,,,,400425.0,Democrat,0.0,,,
400616,"Rep. George “G.K.” Butterfield Jr. [D, 2004-2022]",0.3333333333333333,0.8,0.2857142857142857,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, George “G.K.” Butterfield  ,Butterfield,George,GeorgeButterfieldD,,,,,,,,,,,,,,,,,,,,,,,,400616.0,Democrat,0.25,0.6666666666666666,0.6,1.0
400618,"Rep. Jim Costa [D, 2013-2022]",0.5,,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.0,0.7142857142857143,,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,D, Jim Costa ,Costa,Jim,JimCostaD,Jim,Costa,D,1162310.0,Q675869,Jim_Costa,Jim Costa,male,white,catholicism,1952-04-13,,"36.78167,-119.79222",,4.0,True,True,True,True,,,,,400618.0,Democrat,0.75,0.6666666666666666,0.8,1.0
400623,"Rep. Debbie Wasserman Schultz [D, 2013-2022]",0.3333333333333333,0.6,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Debbie Wasserman Schultz ,Schultz,Debbie,DebbieSchultzD,Debbie,Schultz,D,1164072.0,Q50104,Debbie_Wasserman_Schultz,Debbie Wasserman Schultz,female,white,judaism,1966-09-27,,"40.71611,-73.85",,4.0,True,True,True,True,2500.0,0.0,6000.0,3515.0,400623.0,Democrat,0.5,0.3333333333333333,0.8,1.0
400628,"Rep. John Barrow [D, 2005-2014]",0.8333333333333334,,,,0.6666666666666666,,,,0.7142857142857143,,,1.0,0.6666666666666666,,,,D, John Barrow ,Barrow,John,JohnBarrowD,,,,,,,,,,,,,,,,,,,,,,,,400628.0,Democrat,0.75,,,
400630,"Rep. Daniel Lipinski [D, 2005-2020]",0.6666666666666666,0.8,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.5555555555555556,1.0,0.7142857142857143,0.6,0.0,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Daniel Lipinski ,Lipinski,Daniel,DanielLipinskiD,,,,,,,,,,,,,,,,,,,,,,,,400630.0,Democrat,0.75,0.3333333333333333,0.8,0.5
400639,"Rep. Emanuel Cleaver II [D, 2005-2022]",0.5,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Emanuel Cleaver II ,II,Emanuel,EmanuelIID,,,,,,,,,,,,,,,,,,,,,,,,400639.0,Democrat,0.25,0.0,1.0,1.0
400641,"Rep. Brian Higgins [D, 2013-2022]",0.5,0.8,0.14285714285714285,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.7142857142857143,0.4,0.0,1.0,0.3333333333333333,0.25,0.0,1.0,D, Brian Higgins ,Higgins,Brian,BrianHigginsD,Brian,Higgins,D,1184405.0,Q505581,Brian_Higgins,Brian Higgins,male,white,catholicism,1959-10-06,,"42.90472,-78.84944",,4.0,True,True,True,True,,,,,400641.0,Democrat,0.25,0.3333333333333333,0.8,1.0
400647,"Rep. Allyson Schwartz [D, 2005-2014]",0.3333333333333333,,,,0.6666666666666666,,,,0.5714285714285714,,,1.0,0.3333333333333333,,,,D, Allyson Schwartz ,Schwartz,Allyson,AllysonSchwartzD,,,,,,,,,,,,,,,,,,,,,,,,400647.0,Democrat,0.5,,,
400653,"Rep. Al Green [D, 2005-2022]",0.3333333333333333,0.8,0.14285714285714285,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.5,0.0,1.0,D, Al Green ,Green,Al,AlGreenD,Al,Green,D,517069.0,Q749039,Al_Green_(politician),Al Green,male,black,protestantism baptist,1947-09-01,,"29.96667,-90.05",,4.0,True,True,True,True,,,,,400653.0,Democrat,0.0,0.3333333333333333,0.8,1.0
400657,"Rep. Henry Cuellar [D, 2005-2022]",0.5,0.6,0.42857142857142855,1.0,0.6666666666666666,0.3333333333333333,0.7777777777777778,1.0,0.7142857142857143,0.6,0.25,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,D, Henry Cuellar ,Cuellar,Henry,HenryCuellarD,Henry,Cuellar,D,1163464.0,Q539562,Henry_Cuellar,Henry Cuellar,male,hispanic,catholicism,1955-09-19,,"27.50611,-99.50722",,4.0,True,True,True,True,,,,,400657.0,Democrat,0.75,0.6666666666666666,0.8,1.0
400661,"Rep. Gwen Moore [D, 2005-2022]",0.3333333333333333,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Gwen Moore ,Moore,Gwen,GwenMooreD,Gwen,Moore,D,1166150.0,Q461698,Gwen_Moore,Gwen Moore,female,black,protestantism baptist,1951-04-18,,"42.72611,-87.80583",,4.0,True,True,True,True,,,,,400661.0,Democrat,0.0,0.3333333333333333,0.4,1.0
400663,"Rep. Doris Matsui [D, 2013-2022]",0.5,0.8,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.4,0.0,1.0,0.6666666666666666,0.25,0.0,1.0,D, Doris Matsui ,Matsui,Doris,DorisMatsuiD,Doris,Matsui,D,1548355.0,Q399561,Doris_Matsui,Doris Matsui,female,asian,protestantism methodist,1944-09-25,,,,4.0,True,True,True,True,0.0,2500.0,0.0,0.0,400663.0,Democrat,0.25,0.3333333333333333,0.6,1.0
