person,Year,disney_donations,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,disney_donations_lagMinus1,disney_donations_lagPlus1,sex_female,sex_male,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_R,data_use,MODELING_GROUP
246,2016,0.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.8755,TESTING
246,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.8755,TESTING
254,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,,0,1,0,0,0,0,0,1,0,1,0.5116,TRAINING
254,2014,1000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1000.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5116,TRAINING
254,2016,1000.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,2601.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.5116,TRAINING
254,2018,2601.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,1000.0,0,1,0,0,0,0,0,1,0,1,0.5116,TRAINING
259,2018,0.0,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.6019,TESTING
259,2016,0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.6019,TESTING
259,2012,2500.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,1000.0,,0,1,0,0,0,0,0,1,0,1,0.6019,TESTING
259,2014,1000.0,1.0,0.8,0.3333333333333333,0.6,0.75,0.0,2500.0,0,1,0,0,0,0,0,1,0,1,0.6019,TESTING
260,2012,2500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,,0,1,0,0,0,0,0,1,0,1,0.1757,TRAINING
260,2014,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0,1,0,0,0,0,0,1,0,1,0.1757,TRAINING
260,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.1757,TRAINING
260,2018,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0,1,0,0,0,0,0,1,0,1,0.1757,TRAINING
266,2012,0.0,0.25,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.7574,TESTING
266,2014,0.0,0.6666666666666666,0.6,0.6666666666666666,0.6,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.7574,TESTING
266,2016,0.0,0.4,0.7142857142857143,0.7777777777777778,0.75,0.6666666666666666,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.7574,TESTING
266,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.7574,TESTING
268,2018,1000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,4000.0,0,1,0,0,0,0,0,1,0,1,0.6374,TESTING
268,2016,4000.0,0.8,0.7142857142857143,0.7777777777777778,1.0,1.0,1000.0,2000.0,0,1,0,0,0,0,0,1,0,1,0.6374,TESTING
268,2014,2000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,4000.0,3500.0,0,1,0,0,0,0,0,1,0,1,0.6374,TESTING
268,2012,3500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,2000.0,,0,1,0,0,0,0,0,1,0,1,0.6374,TESTING
269,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.6892,TESTING
269,2014,0.0,0.6666666666666666,1.0,0.3333333333333333,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.6892,TESTING
269,2016,0.0,0.6,0.7142857142857143,0.6666666666666666,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.6892,TESTING
269,2018,0.0,0.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,0.0,0,1,0,0,0,0,0,1,0,1,0.6892,TESTING
273,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.1678,TRAINING
273,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1678,TRAINING
273,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1678,TRAINING
273,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1678,TRAINING
277,2016,1500.0,0.8,0.7142857142857143,1.0,1.0,1.0,1500.0,3500.0,0,1,0,0,0,0,0,1,0,1,0.3242,TRAINING
277,2018,1500.0,0.0,0.5,1.0,1.0,1.0,,1500.0,0,1,0,0,0,0,0,1,0,1,0.3242,TRAINING
277,2012,6500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,3500.0,,0,1,0,0,0,0,0,1,0,1,0.3242,TRAINING
277,2014,3500.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1500.0,6500.0,0,1,0,0,0,0,0,1,0,1,0.3242,TRAINING
278,2012,4000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,3000.0,,0,1,0,0,0,0,0,1,0,1,0.4636,TRAINING
278,2014,3000.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,9000.0,4000.0,0,1,0,0,0,0,0,1,0,1,0.4636,TRAINING
278,2016,9000.0,0.8,0.7142857142857143,1.0,1.0,1.0,10000.0,3000.0,0,1,0,0,0,0,0,1,0,1,0.4636,TRAINING
278,2018,10000.0,0.0,0.5,1.0,1.0,1.0,,9000.0,0,1,0,0,0,0,0,1,0,1,0.4636,TRAINING
280,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.1059,TRAINING
280,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1059,TRAINING
280,2016,0.0,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1059,TRAINING
280,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1059,TRAINING
283,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.6668,TESTING
283,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.6668,TESTING
283,2014,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.6668,TESTING
283,2016,0.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.6668,TESTING
290,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9914,TESTING
290,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.9914,TESTING
290,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.9914,TESTING
290,2014,0.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9914,TESTING
291,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,1,0,0,0,0,0,0,1,0,1,0.3157,TRAINING
291,2014,0.0,0.6666666666666666,0.6,0.6666666666666666,0.8,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0.3157,TRAINING
291,2016,0.0,0.6,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0.3157,TRAINING
291,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,1,0,0,0,0,0,0,1,0,1,0.3157,TRAINING
292,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.5915,TESTING
292,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5915,TESTING
292,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5915,TESTING
292,2018,0.0,0.0,0.75,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.5915,TESTING
296,2016,0.0,0.2,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9789,TESTING
296,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.9789,TESTING
296,2012,0.0,0.5,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.9789,TESTING
296,2014,0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9789,TESTING
298,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.2693,TRAINING
298,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.2693,TRAINING
298,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.2693,TRAINING
298,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.2693,TRAINING
300,2012,0.0,0.5,0.8333333333333334,0.0,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.3627,TRAINING
300,2014,0.0,0.6666666666666666,0.6,0.3333333333333333,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3627,TRAINING
300,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3627,TRAINING
300,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.3627,TRAINING
306,2012,4000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,5000.0,,0,1,0,0,0,0,0,1,0,1,0.9555,TESTING
306,2014,5000.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,1750.0,4000.0,0,1,0,0,0,0,0,1,0,1,0.9555,TESTING
306,2016,1750.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,13000.0,5000.0,0,1,0,0,0,0,0,1,0,1,0.9555,TESTING
306,2018,13000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,1750.0,0,1,0,0,0,0,0,1,0,1,0.9555,TESTING
307,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.545,TRAINING
307,2016,0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.545,TRAINING
307,2014,0.0,0.6666666666666666,0.4,0.3333333333333333,0.4,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.545,TRAINING
307,2012,0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.545,TRAINING
308,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.1663,TRAINING
308,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1663,TRAINING
308,2016,0.0,0.6,0.8571428571428571,0.7777777777777778,1.0,0.6666666666666666,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1663,TRAINING
308,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1663,TRAINING
310,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.9721,TESTING
310,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9721,TESTING
310,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9721,TESTING
310,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.9721,TESTING
312,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5592,TESTING
312,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.5592,TESTING
312,2012,0.0,0.75,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.5592,TESTING
312,2014,0.0,0.6666666666666666,0.6,0.0,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5592,TESTING
313,2012,500.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.7392,TESTING
313,2014,0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,500.0,0,1,0,0,0,0,0,1,0,1,0.7392,TESTING
313,2016,0.0,0.4,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.7392,TESTING
313,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.7392,TESTING
314,2012,500.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,1000.0,,0,1,0,0,0,0,0,1,0,1,0.1306,TRAINING
314,2014,1000.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,0.0,500.0,0,1,0,0,0,0,0,1,0,1,0.1306,TRAINING
314,2016,0.0,1.0,0.7142857142857143,0.8888888888888888,1.0,1.0,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.1306,TRAINING
314,2018,0.0,0.0,0.25,0.0,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1306,TRAINING
318,2018,2950.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,2500.0,0,1,0,0,0,0,0,1,0,1,0.6776,TESTING
318,2012,2000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,1500.0,,0,1,0,0,0,0,0,1,0,1,0.6776,TESTING
318,2014,1500.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,2500.0,2000.0,0,1,0,0,0,0,0,1,0,1,0.6776,TESTING
318,2016,2500.0,0.8,0.7142857142857143,0.5555555555555556,0.75,0.6666666666666666,2950.0,1500.0,0,1,0,0,0,0,0,1,0,1,0.6776,TESTING
324,2016,3500.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,2000.0,2500.0,0,1,0,0,0,0,0,1,0,1,0.5864,TESTING
324,2018,2000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,3500.0,0,1,0,0,0,0,0,1,0,1,0.5864,TESTING
324,2012,2750.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,2500.0,,0,1,0,0,0,0,0,1,0,1,0.5864,TESTING
324,2014,2500.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,3500.0,2750.0,0,1,0,0,0,0,0,1,0,1,0.5864,TESTING
326,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.9474,TESTING
326,2014,0.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9474,TESTING
326,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.9474,TESTING
326,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.9474,TESTING
327,2012,0.0,0.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.7526,TESTING
327,2014,0.0,0.0,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.7526,TESTING
327,2016,0.0,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.7526,TESTING
327,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.7526,TESTING
330,2016,0.0,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.8901,TESTING
330,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.8901,TESTING
330,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.8901,TESTING
330,2014,0.0,0.3333333333333333,1.0,1.0,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.8901,TESTING
332,2012,0.0,0.25,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.5575,TESTING
332,2014,0.0,0.3333333333333333,0.2,0.3333333333333333,0.4,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5575,TESTING
332,2016,0.0,0.2,0.8571428571428571,0.7777777777777778,1.0,1.0,50.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5575,TESTING
332,2018,50.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.5575,TESTING
333,2012,500.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.553,TESTING
333,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,2500.0,500.0,0,1,0,0,0,0,0,1,0,1,0.553,TESTING
333,2016,2500.0,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,1000.0,0.0,0,1,0,0,0,0,0,1,0,1,0.553,TESTING
333,2018,1000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,2500.0,0,1,0,0,0,0,0,1,0,1,0.553,TESTING
335,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.4413,TRAINING
335,2012,1000.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,1000.0,,0,1,0,0,0,0,0,1,0,1,0.4413,TRAINING
335,2014,1000.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.4413,TRAINING
335,2016,0.0,0.4,0.8571428571428571,0.8888888888888888,0.75,0.6666666666666666,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.4413,TRAINING
339,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3748,TRAINING
339,2018,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0,1,0,0,0,0,0,1,0,1,0.3748,TRAINING
339,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.3748,TRAINING
339,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3748,TRAINING
340,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.0663,TRAINING
340,2014,0.0,0.6666666666666666,0.8,0.6666666666666666,0.8,1.0,500.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0663,TRAINING
340,2016,500.0,0.8,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0663,TRAINING
340,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,500.0,0,1,0,0,0,0,0,1,0,1,0.0663,TRAINING
342,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.1998,TRAINING
342,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1998,TRAINING
342,2016,0.0,0.6,0.8571428571428571,0.8888888888888888,1.0,1.0,2000.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1998,TRAINING
342,2018,2000.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1998,TRAINING
343,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,,1,0,0,0,0,0,0,1,0,1,0.7994,TESTING
343,2014,0.0,1.0,0.8,0.3333333333333333,0.6,0.75,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0.7994,TESTING
343,2016,0.0,0.6,0.8571428571428571,0.7777777777777778,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0.7994,TESTING
343,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,1,0,0,0,0,0,0,1,0,1,0.7994,TESTING
344,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1495,TRAINING
344,2016,0.0,0.6,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1495,TRAINING
344,2014,0.0,0.3333333333333333,0.6,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1495,TRAINING
344,2012,0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.1495,TRAINING
345,2012,0.0,0.25,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.0,,0,1,0,0,0,0,0,1,0,1,0.3304,TRAINING
345,2014,0.0,0.3333333333333333,0.4,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3304,TRAINING
345,2016,0.0,0.4,0.7142857142857143,0.8888888888888888,0.75,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3304,TRAINING
345,2018,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.3304,TRAINING
346,2012,0.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.3763,TRAINING
346,2014,0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3763,TRAINING
346,2016,0.0,0.4,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3763,TRAINING
346,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.3763,TRAINING
349,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.5232,TRAINING
349,2012,1000.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.5232,TRAINING
349,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.0,1000.0,0,1,0,0,0,0,0,1,0,1,0.5232,TRAINING
349,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.5232,TRAINING
351,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1853,TRAINING
351,2018,0.0,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1853,TRAINING
351,2012,0.0,0.75,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.1853,TRAINING
351,2014,0.0,0.6666666666666666,0.4,0.3333333333333333,0.6,0.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1853,TRAINING
355,2012,12000.0,0.5,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.6666666666666666,11250.0,,0,1,0,0,0,0,0,1,0,1,0.6585,TESTING
355,2014,11250.0,0.6666666666666666,0.6,0.3333333333333333,0.6,0.75,2000.0,12000.0,0,1,0,0,0,0,0,1,0,1,0.6585,TESTING
355,2016,2000.0,0.0,0.0,0.0,0.0,0.0,1000.0,11250.0,0,1,0,0,0,0,0,1,0,1,0.6585,TESTING
355,2018,1000.0,0.0,0.0,0.0,1.0,0.0,,2000.0,0,1,0,0,0,0,0,1,0,1,0.6585,TESTING
357,2012,0.0,0.75,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.0,,0,1,0,0,0,0,0,1,0,1,0.1291,TRAINING
357,2014,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1291,TRAINING
357,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.1291,TRAINING
357,2018,0.0,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,0.0,0,1,0,0,0,0,0,1,0,1,0.1291,TRAINING
358,2016,0.0,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.3581,TRAINING
